"Anchor_anchor__cSc3P","Anchor_anchor__cSc3P href","Anchor_anchor__cSc3P 2","Anchor_anchor__cSc3P href 2","Anchor_anchor__cSc3P 3","Anchor_anchor__cSc3P href 3","tablescraper-selected-row","tablescraper-selected-row 2","Anchor_anchor__cSc3P 4","Anchor_anchor__cSc3P href 4","Anchor_anchor__cSc3P 5","Anchor_anchor__cSc3P href 5","Anchor_anchor__cSc3P 6","Anchor_anchor__cSc3P href 6","tablescraper-selected-row 3","tablescraper-selected-row 4","tablescraper-selected-row 5","tablescraper-selected-row 6","tablescraper-selected-row 7","tablescraper-selected-row 8","tablescraper-selected-row 9","tablescraper-selected-row 10","tablescraper-selected-row 11","tablescraper-selected-row 12","tablescraper-selected-row 13","tablescraper-selected-row 14"
"Dwight Powell","https://www.nba.com/stats/player/203939/","DAL","https://www.nba.com/stats/team/1610612742/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-11","240","Stanford","https://www.nba.com/stats/players/traditional/?College=Stanford","Canada","https://www.nba.com/stats/players/traditional/?Country=Canada","2014","https://www.nba.com/stats/players/traditional/?DraftYear=2014","2","45","79.0","8.5","5.6","1.2","0.9","8.0","19.0","15.1","65.6","8.5"
"Dwyane Wade","https://www.nba.com/stats/player/2548/","MIA","https://www.nba.com/stats/team/1610612748/traditional","36","https://www.nba.com/stats/players/traditional/?CF=AGE*E*36","6-4","220","Marquette","https://www.nba.com/stats/players/traditional/?College=Marquette","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2003","https://www.nba.com/stats/players/traditional/?DraftYear=2003","1","5","67.0","11.4","3.8","3.4","1.3","3.2","12.4","25.1","50.0","24.5"
"Dāvis Bertāns","https://www.nba.com/stats/player/202722/","SAS","https://www.nba.com/stats/team/1610612759/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-10","210","None","https://www.nba.com/stats/players/traditional/?College=None","Latvia","https://www.nba.com/stats/players/traditional/?Country=Latvia","2011","https://www.nba.com/stats/players/traditional/?DraftYear=2011","2","42","77.0","5.9","2.0","1.0","3.5","1.7","12.2","16.8","58.8","10.2"
"E'Twaun Moore","https://www.nba.com/stats/player/202734/","NOP","https://www.nba.com/stats/team/1610612740/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-4","191","Purdue","https://www.nba.com/stats/players/traditional/?College=Purdue","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2011","https://www.nba.com/stats/players/traditional/?DraftYear=2011","2","55","82.0","12.5","2.9","2.3","2.6","2.3","6.5","15.8","59.3","9.9"
"Ed Davis","https://www.nba.com/stats/player/202334/","POR","https://www.nba.com/stats/team/1610612757/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-10","245","North Carolina","https://www.nba.com/stats/players/traditional/?College=North%20Carolina","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","13","78.0","5.3","7.4","0.5","4.1","12.1","25.4","12.0","60.7","3.9"
"Edmond Sumner","https://www.nba.com/stats/player/1628410/","IND","https://www.nba.com/stats/team/1610612754/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-5","188","Xavier","https://www.nba.com/stats/players/traditional/?College=Xavier","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2017","https://www.nba.com/stats/players/traditional/?DraftYear=2017","2","52","1.0","2.0","1.0","0.0","-120.0","0.0","50.0","20.0","100","0.0"
"Ekpe Udoh","https://www.nba.com/stats/player/202327/","UTA","https://www.nba.com/stats/team/1610612762/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","6-10","245","Baylor","https://www.nba.com/stats/players/traditional/?College=Baylor","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","6","63.0","2.6","2.4","0.8","3.3","8.6","10.5","8.9","56.0","9.3"
"Elfrid Payton","https://www.nba.com/stats/player/203901/","PHX","https://www.nba.com/stats/team/1610612756/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-4","185","Louisana-Lafayette","https://www.nba.com/stats/players/traditional/?College=Louisana-Lafayette","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2014","https://www.nba.com/stats/players/traditional/?DraftYear=2014","1","10","63.0","12.7","4.3","6.2","-11.7","3.3","11.7","21.1","53.8","32.8"
"Emeka Okafor","https://www.nba.com/stats/player/2731/","NOP","https://www.nba.com/stats/team/1610612740/traditional","35","https://www.nba.com/stats/players/traditional/?CF=AGE*E*35","6-10","255","Connecticut","https://www.nba.com/stats/players/traditional/?College=Connecticut","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","2","26.0","4.4","4.6","0.3","0.3","12.0","17.5","13.3","54.5","2.8"
"Emmanuel Mudiay","https://www.nba.com/stats/player/1626144/","NYK","https://www.nba.com/stats/team/1610612752/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-5","200","None","https://www.nba.com/stats/players/traditional/?College=None","Democratic Republic of the Congo","https://www.nba.com/stats/players/traditional/?Country=Democratic%20Republic%20of%20the%20Congo","2015","https://www.nba.com/stats/players/traditional/?DraftYear=2015","1","7","64.0","8.6","2.4","3.2","-9.5","1.9","9.9","23.1","47.4","25.4"
"Enes Freedom","https://www.nba.com/stats/player/202683/","NYK","https://www.nba.com/stats/team/1610612752/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-11","245","None","https://www.nba.com/stats/players/traditional/?College=None","Turkey","https://www.nba.com/stats/players/traditional/?Country=Turkey","2011","https://www.nba.com/stats/players/traditional/?DraftYear=2011","1","3","71.0","14.1","11.0","1.5","-4.9","14.6","27.9","21.2","63.0","9.1"
"Eric Bledsoe","https://www.nba.com/stats/player/202339/","MIL","https://www.nba.com/stats/team/1610612749/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-1","205","Kentucky","https://www.nba.com/stats/players/traditional/?College=Kentucky","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","18","74.0","17.7","3.8","5.0","2.7","2.3","10.0","25.4","58.2","24.6"
"Eric Gordon","https://www.nba.com/stats/player/201569/","HOU","https://www.nba.com/stats/team/1610612745/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-4","215","Indiana","https://www.nba.com/stats/players/traditional/?College=Indiana","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","7","69.0","18.0","2.5","2.2","13.0","1.1","6.5","23.8","57.8","11.3"
"Eric Moreland","https://www.nba.com/stats/player/203961/","DET","https://www.nba.com/stats/team/1610612765/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-10","238","Oregon State","https://www.nba.com/stats/players/traditional/?College=Oregon%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","67.0","2.1","4.1","1.2","1.1","9.6","24.3","9.7","53.1","14.1"
"Erik McCree","https://www.nba.com/stats/player/1628571/","UTA","https://www.nba.com/stats/team/1610612762/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-8","225","Louisiana Tech","https://www.nba.com/stats/players/traditional/?College=Louisiana%20Tech","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","4.0","0.0","0.3","0.0","-45.4","0.0","20.0","15.8","0.0","0.0"
"Ersan Ilyasova","https://www.nba.com/stats/player/101141/","PHI","https://www.nba.com/stats/team/1610612755/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","6-10","235","None","https://www.nba.com/stats/players/traditional/?College=None","Turkey","https://www.nba.com/stats/players/traditional/?Country=Turkey","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","2","36","69.0","10.9","5.9","1.3","0.9","6.7","16.1","18.3","55.8","7.8"
"Evan Fournier","https://www.nba.com/stats/player/203095/","ORL","https://www.nba.com/stats/team/1610612753/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-7","205","None","https://www.nba.com/stats/players/traditional/?College=None","France","https://www.nba.com/stats/players/traditional/?Country=France","2012","https://www.nba.com/stats/players/traditional/?DraftYear=2012","1","20","57.0","17.8","3.2","2.9","-3.2","1.2","8.4","22.6","57.7","13.8"
"Evan Turner","https://www.nba.com/stats/player/202323/","POR","https://www.nba.com/stats/team/1610612757/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-7","220","Ohio State","https://www.nba.com/stats/players/traditional/?College=Ohio%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","2","79.0","8.2","3.1","2.2","-1.1","1.4","10.0","15.3","52.0","12.8"
"Frank Kaminsky","https://www.nba.com/stats/player/1626163/","CHA","https://www.nba.com/stats/team/1610612766/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","7-0","242","Wisconsin","https://www.nba.com/stats/players/traditional/?College=Wisconsin","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2015","https://www.nba.com/stats/players/traditional/?DraftYear=2015","1","9","79.0","11.1","3.6","1.6","-2.3","2.3","13.9","20.2","54.5","11.3"
"Frank Mason III","https://www.nba.com/stats/player/1628412/","SAC","https://www.nba.com/stats/team/1610612758/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","5-11","190","Kansas","https://www.nba.com/stats/players/traditional/?College=Kansas","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2017","https://www.nba.com/stats/players/traditional/?DraftYear=2017","2","34","52.0","7.9","2.5","2.8","-1.7","3.0","10.7","22.6","48.0","23.3"
"Frank Ntilikina","https://www.nba.com/stats/player/1628373/","NYK","https://www.nba.com/stats/team/1610612752/traditional","19","https://www.nba.com/stats/players/traditional/?CF=AGE*E*19","6-5","190","None","https://www.nba.com/stats/players/traditional/?College=None","France","https://www.nba.com/stats/players/traditional/?Country=France","2017","https://www.nba.com/stats/players/traditional/?DraftYear=2017","1","8","78.0","5.9","2.3","3.2","-2.2","2.1","7.9","16.6","43.7","21.0"
"Fred VanVleet","https://www.nba.com/stats/player/1627832/","TOR","https://www.nba.com/stats/team/1610612761/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-0","195","Wichita State","https://www.nba.com/stats/players/traditional/?College=Wichita%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","76.0","8.6","2.4","3.2","11.1","1.6","10.2","18.8","55.6","23.1"
"Furkan Korkmaz","https://www.nba.com/stats/player/1627788/","PHI","https://www.nba.com/stats/team/1610612755/traditional","20","https://www.nba.com/stats/players/traditional/?CF=AGE*E*20","6-7","190","None","https://www.nba.com/stats/players/traditional/?College=None","Turkey","https://www.nba.com/stats/players/traditional/?Country=Turkey","2016","https://www.nba.com/stats/players/traditional/?DraftYear=2016","1","26","14.0","1.6","0.8","0.3","-29.3","2.0","12.3","15.9","38.6","7.7"
"Garrett Temple","https://www.nba.com/stats/player/202066/","SAC","https://www.nba.com/stats/team/1610612758/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","6-6","195","Louisiana State","https://www.nba.com/stats/players/traditional/?College=Louisiana%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","65.0","8.4","2.3","1.9","-7.4","1.3","8.4","16.0","53.6","11.5"
"Gary Harris","https://www.nba.com/stats/player/203914/","DEN","https://www.nba.com/stats/team/1610612743/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-4","210","Michigan State","https://www.nba.com/stats/players/traditional/?College=Michigan%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2014","https://www.nba.com/stats/players/traditional/?DraftYear=2014","1","19","67.0","17.5","2.6","2.9","3.5","1.6","6.1","20.4","59.7","12.8"
"Gary Payton II","https://www.nba.com/stats/player/1627780/","LAL","https://www.nba.com/stats/team/1610612747/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-3","190","Oregon State","https://www.nba.com/stats/players/traditional/?College=Oregon%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","23.0","3.0","1.9","0.9","4.9","5.6","14.4","16.2","44.3","13.0"
"George Hill","https://www.nba.com/stats/player/201588/","CLE","https://www.nba.com/stats/team/1610612739/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","6-3","188","Indiana-Purdue Indianapolis","https://www.nba.com/stats/players/traditional/?College=Indiana-Purdue%20Indianapolis","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","26","67.0","10.0","2.7","2.8","-3.3","2.3","8.1","16.1","58.0","14.5"
"Georges Niang","https://www.nba.com/stats/player/1627777/","UTA","https://www.nba.com/stats/team/1610612762/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-6","231","Iowa State","https://www.nba.com/stats/players/traditional/?College=Iowa%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2016","https://www.nba.com/stats/players/traditional/?DraftYear=2016","2","50","9.0","1.0","1.0","0.3","-18.1","10.3","18.2","19.0","37.9","16.7"
"Georgios Papagiannis","https://www.nba.com/stats/player/1627834/","POR","https://www.nba.com/stats/team/1610612757/traditional","20","https://www.nba.com/stats/players/traditional/?CF=AGE*E*20","7-1","240","None","https://www.nba.com/stats/players/traditional/?College=None","Greece","https://www.nba.com/stats/players/traditional/?Country=Greece","2016","https://www.nba.com/stats/players/traditional/?DraftYear=2016","1","13","17.0","2.1","2.2","0.5","-3.7","10.0","21.6","17.0","42.9","9.7"
"Gerald Green","https://www.nba.com/stats/player/101123/","HOU","https://www.nba.com/stats/team/1610612745/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","6-7","205","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","1","18","41.0","12.1","3.2","0.6","4.6","1.6","12.4","21.9","56.6","4.5"
"Gian Clavell","https://www.nba.com/stats/player/1628492/","DAL","https://www.nba.com/stats/team/1610612742/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-4","185","Colorado State","https://www.nba.com/stats/players/traditional/?College=Colorado%20State","Puerto Rico","https://www.nba.com/stats/players/traditional/?Country=Puerto%20Rico","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","7.0","2.9","1.0","0.4","14.8","1.6","10.2","14.7","53.0","7.1"
"Giannis Antetokounmpo","https://www.nba.com/stats/player/203507/","MIL","https://www.nba.com/stats/team/1610612749/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-11","222","None","https://www.nba.com/stats/players/traditional/?College=None","Greece","https://www.nba.com/stats/players/traditional/?Country=Greece","2013","https://www.nba.com/stats/players/traditional/?DraftYear=2013","1","15","75.0","26.9","10.0","4.8","2.8","6.0","21.8","30.7","59.8","23.7"
"Glenn Robinson III","https://www.nba.com/stats/player/203922/","IND","https://www.nba.com/stats/team/1610612754/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-7","215","Michigan","https://www.nba.com/stats/players/traditional/?College=Michigan","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2014","https://www.nba.com/stats/players/traditional/?DraftYear=2014","2","40","23.0","4.1","1.6","0.7","-0.6","3.0","7.8","11.9","52.9","6.8"
"Goran Dragic","https://www.nba.com/stats/player/201609/","MIA","https://www.nba.com/stats/team/1610612748/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","6-3","190","None","https://www.nba.com/stats/players/traditional/?College=None","Slovenia","https://www.nba.com/stats/players/traditional/?Country=Slovenia","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","2","45","75.0","17.3","4.1","4.8","0.2","2.3","10.5","25.0","54.3","24.5"
"Gordon Hayward","https://www.nba.com/stats/player/202330/","BOS","https://www.nba.com/stats/team/1610612738/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-8","226","Butler","https://www.nba.com/stats/players/traditional/?College=Butler","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","9","1.0","2.0","1.0","0.0","27.3","0.0","20.0","15.4","50.0","0.0"
"Gorgui Dieng","https://www.nba.com/stats/player/203476/","MIN","https://www.nba.com/stats/team/1610612750/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-11","251","Louisville","https://www.nba.com/stats/players/traditional/?College=Louisville","Senegal","https://www.nba.com/stats/players/traditional/?Country=Senegal","2013","https://www.nba.com/stats/players/traditional/?DraftYear=2013","1","21","79.0","5.9","4.6","0.9","-6.6","7.8","20.1","15.9","54.3","8.0"
"Greg Monroe","https://www.nba.com/stats/player/202328/","BOS","https://www.nba.com/stats/team/1610612738/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-11","265","Georgetown","https://www.nba.com/stats/players/traditional/?College=Georgetown","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","7","51.0","10.3","6.9","2.2","-9.6","10.4","24.4","21.8","59.8","18.9"
"Guerschon Yabusele","https://www.nba.com/stats/player/1627824/","BOS","https://www.nba.com/stats/team/1610612738/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-8","260","None","https://www.nba.com/stats/players/traditional/?College=None","France","https://www.nba.com/stats/players/traditional/?Country=France","2016","https://www.nba.com/stats/players/traditional/?DraftYear=2016","1","16","33.0","2.4","1.6","0.5","-0.8","6.5","15.2","14.6","55.9","10.7"
"Harrison Barnes","https://www.nba.com/stats/player/203084/","DAL","https://www.nba.com/stats/team/1610612742/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-8","225","North Carolina","https://www.nba.com/stats/players/traditional/?College=North%20Carolina","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2012","https://www.nba.com/stats/players/traditional/?DraftYear=2012","1","7","77.0","18.9","6.1","2.0","-6.1","2.8","15.4","24.7","53.9","10.1"
"Hassan Whiteside","https://www.nba.com/stats/player/202355/","MIA","https://www.nba.com/stats/team/1610612748/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","7-0","265","Marshall","https://www.nba.com/stats/players/traditional/?College=Marshall","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","2","33","54.0","14.0","11.4","1.0","-2.8","12.1","31.7","23.5","57.3","6.8"
"Henry Ellenson","https://www.nba.com/stats/player/1627740/","DET","https://www.nba.com/stats/team/1610612765/traditional","21","https://www.nba.com/stats/players/traditional/?CF=AGE*E*21","6-11","245","Marquette","https://www.nba.com/stats/players/traditional/?College=Marquette","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2016","https://www.nba.com/stats/players/traditional/?DraftYear=2016","1","18","38.0","4.0","2.1","0.5","0.5","2.9","20.8","23.3","47.6","9.8"
"Ian Clark","https://www.nba.com/stats/player/203546/","NOP","https://www.nba.com/stats/team/1610612740/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-3","175","Belmont","https://www.nba.com/stats/players/traditional/?College=Belmont","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","74.0","7.4","1.7","1.5","1.0","0.7","7.4","16.8","52.9","10.7"
"Ian Mahinmi","https://www.nba.com/stats/player/101133/","WAS","https://www.nba.com/stats/team/1610612764/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","6-11","262","None","https://www.nba.com/stats/players/traditional/?College=None","France","https://www.nba.com/stats/players/traditional/?Country=France","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","1","28","77.0","4.8","4.1","0.7","1.4","11.8","15.6","15.0","60.1","6.8"
"Ike Anigbogu","https://www.nba.com/stats/player/1628387/","IND","https://www.nba.com/stats/team/1610612754/traditional","19","https://www.nba.com/stats/players/traditional/?CF=AGE*E*19","6-10","262","UCLA","https://www.nba.com/stats/players/traditional/?College=UCLA","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2017","https://www.nba.com/stats/players/traditional/?DraftYear=2017","2","47","11.0","1.2","0.8","0.0","-25.5","15.2","13.8","17.9","55.8","0.0"
"Iman Shumpert","https://www.nba.com/stats/player/202697/","SAC","https://www.nba.com/stats/team/1610612758/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-5","220","Georgia Tech","https://www.nba.com/stats/players/traditional/?College=Georgia%20Tech","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2011","https://www.nba.com/stats/players/traditional/?DraftYear=2011","1","17","14.0","4.4","2.9","1.2","5.4","2.6","11.3","12.5","48.0","8.4"
"Isaiah Canaan","https://www.nba.com/stats/player/203477/","PHX","https://www.nba.com/stats/team/1610612756/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-0","201","Murray State","https://www.nba.com/stats/players/traditional/?College=Murray%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2013","https://www.nba.com/stats/players/traditional/?DraftYear=2013","2","34","20.0","8.6","2.3","3.8","1.2","1.4","9.4","19.3","53.9","27.6"
"Isaiah Hicks","https://www.nba.com/stats/player/1628439/","NYK","https://www.nba.com/stats/team/1610612752/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-9","242","North Carolina","https://www.nba.com/stats/players/traditional/?College=North%20Carolina","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","18.0","4.4","2.3","0.9","-7.7","4.1","11.8","17.5","50.1","9.8"
"Isaiah Taylor","https://www.nba.com/stats/player/1627819/","ATL","https://www.nba.com/stats/team/1610612737/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-3","170","Texas","https://www.nba.com/stats/players/traditional/?College=Texas","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2016","https://www.nba.com/stats/players/traditional/?DraftYear=2016","","","67.0","6.6","1.4","3.1","-0.8","1.8","5.8","19.5","49.2","27.2"
"Isaiah Thomas","https://www.nba.com/stats/player/202738/","LAL","https://www.nba.com/stats/team/1610612747/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","5-9","185","Washington","https://www.nba.com/stats/players/traditional/?College=Washington","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2011","https://www.nba.com/stats/players/traditional/?DraftYear=2011","2","60","32.0","15.2","2.1","4.8","-6.9","1.9","5.6","27.6","50.8","26.8"
"Isaiah Whitehead","https://www.nba.com/stats/player/1627785/","BKN","https://www.nba.com/stats/team/1610612751/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-4","213","Seton Hall","https://www.nba.com/stats/players/traditional/?College=Seton%20Hall","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2016","https://www.nba.com/stats/players/traditional/?DraftYear=2016","2","42","16.0","6.3","1.6","1.3","-2.3","2.2","11.3","27.4","53.0","21.3"
"Ish Smith","https://www.nba.com/stats/player/202397/","DET","https://www.nba.com/stats/team/1610612765/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-0","175","Wake Forest","https://www.nba.com/stats/players/traditional/?College=Wake%20Forest","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","82.0","10.9","2.7","4.4","0.8","1.3","9.5","20.3","52.5","27.3"
"Ivan Rabb","https://www.nba.com/stats/player/1628397/","MEM","https://www.nba.com/stats/team/1610612763/traditional","21","https://www.nba.com/stats/players/traditional/?CF=AGE*E*21","6-10","220","California","https://www.nba.com/stats/players/traditional/?College=California","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2017","https://www.nba.com/stats/players/traditional/?DraftYear=2017","2","35","36.0","5.6","4.4","0.9","-8.4","10.2","21.6","16.7","59.9","9.5"
"Ivica Zubac","https://www.nba.com/stats/player/1627826/","LAL","https://www.nba.com/stats/team/1610612747/traditional","21","https://www.nba.com/stats/players/traditional/?CF=AGE*E*21","7-1","240","None","https://www.nba.com/stats/players/traditional/?College=None","Croatia","https://www.nba.com/stats/players/traditional/?Country=Croatia","2016","https://www.nba.com/stats/players/traditional/?DraftYear=2016","2","32","43.0","3.7","2.9","0.6","5.0","10.1","16.8","17.2","55.7","9.5"
"J.J. Barea","https://www.nba.com/stats/player/200826/","DAL","https://www.nba.com/stats/team/1610612742/traditional","34","https://www.nba.com/stats/players/traditional/?CF=AGE*E*34","6-0","185","Northeastern","https://www.nba.com/stats/players/traditional/?College=Northeastern","Puerto Rico","https://www.nba.com/stats/players/traditional/?Country=Puerto%20Rico","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","69.0","11.6","2.9","6.3","0.7","0.9","12.0","24.3","54.5","42.6"
"JJ Redick","https://www.nba.com/stats/player/200755/","PHI","https://www.nba.com/stats/team/1610612755/traditional","34","https://www.nba.com/stats/players/traditional/?CF=AGE*E*34","6-4","200","Duke","https://www.nba.com/stats/players/traditional/?College=Duke","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2006","https://www.nba.com/stats/players/traditional/?DraftYear=2006","1","11","70.0","17.1","2.5","3.0","7.0","0.4","7.1","20.6","61.4","14.9"
"JR Smith","https://www.nba.com/stats/player/2747/","CLE","https://www.nba.com/stats/team/1610612739/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","6-6","225","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","18","80.0","8.3","2.9","1.8","-2.3","1.3","9.2","13.6","53.4","8.7"
"JaKarr Sampson","https://www.nba.com/stats/player/203960/","SAC","https://www.nba.com/stats/team/1610612758/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-9","207","St. John's (NY)","https://www.nba.com/stats/players/traditional/?College=St.%20John%27s%20(NY)","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","22.0","4.7","3.5","0.4","-0.1","5.8","16.1","12.4","58.5","4.1"
"JaMychal Green","https://www.nba.com/stats/player/203210/","MEM","https://www.nba.com/stats/team/1610612763/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-9","227","Alabama","https://www.nba.com/stats/players/traditional/?College=Alabama","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","55.0","10.3","8.4","1.4","-8.0","9.6","21.8","17.8","53.0","8.2"
