"Anchor_anchor__cSc3P","Anchor_anchor__cSc3P href","Anchor_anchor__cSc3P 2","Anchor_anchor__cSc3P href 2","Anchor_anchor__cSc3P 3","Anchor_anchor__cSc3P href 3","tablescraper-selected-row","tablescraper-selected-row 2","Anchor_anchor__cSc3P 4","Anchor_anchor__cSc3P href 4","Anchor_anchor__cSc3P 5","Anchor_anchor__cSc3P href 5","Anchor_anchor__cSc3P 6","Anchor_anchor__cSc3P href 6","tablescraper-selected-row 3","tablescraper-selected-row 4","tablescraper-selected-row 5","tablescraper-selected-row 6","tablescraper-selected-row 7","tablescraper-selected-row 8","tablescraper-selected-row 9","tablescraper-selected-row 10","tablescraper-selected-row 11","tablescraper-selected-row 12","tablescraper-selected-row 13","tablescraper-selected-row 14"
"Darius Miller","https://www.nba.com/stats/player/203121/","NOP","https://www.nba.com/stats/team/1610612740/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-8","225","Kentucky","https://www.nba.com/stats/players/traditional/?College=Kentucky","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2012","https://www.nba.com/stats/players/traditional/?DraftYear=2012","2","46","5.0","0.4","0.2","0.4","-13.5","0.0","2.7","8.4","14.3","7.4"
"Darius Morris","https://www.nba.com/stats/player/202721/","BKN","https://www.nba.com/stats/team/1610612751/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-4","195","Michigan","https://www.nba.com/stats/players/traditional/?College=Michigan","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2011","https://www.nba.com/stats/players/traditional/?DraftYear=2011","2","41","38.0","2.2","0.7","1.3","-10.0","2.1","6.7","19.0","37.7","28.1"
"Darrell Arthur","https://www.nba.com/stats/player/201589/","DEN","https://www.nba.com/stats/team/1610612743/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-9","235","Kansas","https://www.nba.com/stats/players/traditional/?College=Kansas","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","27","58.0","6.6","2.9","1.0","0.4","4.9","11.2","19.9","46.6","9.6"
"Darren Collison","https://www.nba.com/stats/player/201954/","SAC","https://www.nba.com/stats/team/1610612758/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-0","175","UCLA","https://www.nba.com/stats/players/traditional/?College=UCLA","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2009","https://www.nba.com/stats/players/traditional/?DraftYear=2009","1","21","45.0","16.1","3.2","5.6","0.8","1.3","7.6","20.6","57.5","26.3"
"David Lee","https://www.nba.com/stats/player/101135/","GSW","https://www.nba.com/stats/team/1610612744/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","6-9","245","Florida","https://www.nba.com/stats/players/traditional/?College=Florida","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","1","30","49.0","7.9","5.2","1.7","1.3","8.6","19.0","19.2","54.1","14.2"
"David Stockton","https://www.nba.com/stats/player/204065/","SAC","https://www.nba.com/stats/team/1610612758/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","5-11","165","Gonzaga","https://www.nba.com/stats/players/traditional/?College=Gonzaga","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2014","https://www.nba.com/stats/players/traditional/?DraftYear=2014","0","0","3.0","2.7","0.7","3.0","33.8","0.0","4.4","15.0","46.3","33.3"
"David Wear","https://www.nba.com/stats/player/204033/","SAC","https://www.nba.com/stats/team/1610612758/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-10","230","UCLA","https://www.nba.com/stats/players/traditional/?College=UCLA","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","2.0","0.0","1.0","0.5","-60.0","16.7","0.0","8.7","0.0","14.3"
"David West","https://www.nba.com/stats/player/2561/","IND","https://www.nba.com/stats/team/1610612754/traditional","34","https://www.nba.com/stats/players/traditional/?CF=AGE*E*34","6-9","250","Xavier","https://www.nba.com/stats/players/traditional/?College=Xavier","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2003","https://www.nba.com/stats/players/traditional/?DraftYear=2003","1","18","66.0","11.7","6.8","3.4","-1.2","5.6","17.1","20.8","50.8","19.9"
"DeAndre Jordan","https://www.nba.com/stats/player/201599/","LAC","https://www.nba.com/stats/team/1610612746/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-11","265","Texas A&M","https://www.nba.com/stats/players/traditional/?College=Texas%20A&M","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","2","35","82.0","11.5","15.0","0.7","11.7","14.4","28.9","13.4","63.8","3.0"
"DeJuan Blair","https://www.nba.com/stats/player/201971/","WAS","https://www.nba.com/stats/team/1610612764/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-7","270","Pittsburgh","https://www.nba.com/stats/players/traditional/?College=Pittsburgh","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2009","https://www.nba.com/stats/players/traditional/?DraftYear=2009","2","37","29.0","1.9","1.9","0.1","-14.3","9.2","20.7","17.2","46.9","2.9"
"DeMar DeRozan","https://www.nba.com/stats/player/201942/","TOR","https://www.nba.com/stats/team/1610612761/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-7","220","Southern California","https://www.nba.com/stats/players/traditional/?College=Southern%20California","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2009","https://www.nba.com/stats/players/traditional/?DraftYear=2009","1","9","60.0","20.1","4.6","3.5","2.7","2.0","11.3","28.2","51.0","17.4"
"DeMarcus Cousins","https://www.nba.com/stats/player/202326/","SAC","https://www.nba.com/stats/team/1610612758/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-11","270","Kentucky","https://www.nba.com/stats/players/traditional/?College=Kentucky","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","5","59.0","24.1","12.7","3.6","1.1","9.6","26.9","33.4","54.5","20.2"
"DeMarre Carroll","https://www.nba.com/stats/player/201960/","ATL","https://www.nba.com/stats/team/1610612737/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-8","212","Missouri","https://www.nba.com/stats/players/traditional/?College=Missouri","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2009","https://www.nba.com/stats/players/traditional/?DraftYear=2009","1","27","70.0","12.6","5.3","1.7","5.6","4.8","12.5","16.5","60.3","8.3"
"Dennis Schröder","https://www.nba.com/stats/player/203471/","ATL","https://www.nba.com/stats/team/1610612737/traditional","21","https://www.nba.com/stats/players/traditional/?CF=AGE*E*21","6-1","168","None","https://www.nba.com/stats/players/traditional/?College=None","Germany","https://www.nba.com/stats/players/traditional/?Country=Germany","2013","https://www.nba.com/stats/players/traditional/?DraftYear=2013","1","17","77.0","10.0","2.1","4.1","0.2","2.0","8.9","26.7","51.6","37.3"
"Deron Williams","https://www.nba.com/stats/player/101114/","BKN","https://www.nba.com/stats/team/1610612751/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","6-3","200","Illinois","https://www.nba.com/stats/players/traditional/?College=Illinois","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","1","3","68.0","13.0","3.5","6.6","0.2","1.4","9.9","21.9","50.4","32.6"
"Derrick Favors","https://www.nba.com/stats/player/202324/","UTA","https://www.nba.com/stats/team/1610612762/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-10","262","Georgia Tech","https://www.nba.com/stats/players/traditional/?College=Georgia%20Tech","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","3","74.0","16.0","8.2","1.5","1.5","9.0","18.5","23.7","55.8","9.0"
"Derrick Rose","https://www.nba.com/stats/player/201565/","CHI","https://www.nba.com/stats/team/1610612741/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-3","190","Memphis","https://www.nba.com/stats/players/traditional/?College=Memphis","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","1","51.0","17.7","3.2","4.9","3.7","2.2","7.5","30.5","49.3","28.9"
"Derrick Williams","https://www.nba.com/stats/player/202682/","SAC","https://www.nba.com/stats/team/1610612758/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-8","240","Arizona","https://www.nba.com/stats/players/traditional/?College=Arizona","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2011","https://www.nba.com/stats/players/traditional/?DraftYear=2011","1","2","74.0","8.3","2.7","0.7","-7.7","2.9","10.3","18.5","54.0","5.7"
"Devin Harris","https://www.nba.com/stats/player/2734/","DAL","https://www.nba.com/stats/team/1610612742/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","6-3","192","Wisconsin","https://www.nba.com/stats/players/traditional/?College=Wisconsin","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","5","76.0","8.8","1.8","3.1","3.4","0.7","7.2","17.5","55.9","20.7"
"Devyn Marble","https://www.nba.com/stats/player/203906/","ORL","https://www.nba.com/stats/team/1610612753/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-6","200","Iowa","https://www.nba.com/stats/players/traditional/?College=Iowa","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2014","https://www.nba.com/stats/players/traditional/?DraftYear=2014","2","56","16.0","2.3","1.9","1.1","-1.1","2.2","12.7","12.2","36.2","10.2"
"Dewayne Dedmon","https://www.nba.com/stats/player/203473/","ORL","https://www.nba.com/stats/team/1610612753/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","7-0","245","USC","https://www.nba.com/stats/players/traditional/?College=USC","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","59.0","3.7","5.0","0.2","-0.6","13.5","20.8","12.4","56.8","1.6"
"Dion Waiters","https://www.nba.com/stats/player/203079/","OKC","https://www.nba.com/stats/team/1610612760/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-4","225","Syracuse","https://www.nba.com/stats/players/traditional/?College=Syracuse","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2012","https://www.nba.com/stats/players/traditional/?DraftYear=2012","1","4","80.0","11.8","2.4","2.0","1.7","1.7","6.6","21.8","46.0","11.6"
"Dirk Nowitzki","https://www.nba.com/stats/player/1717/","DAL","https://www.nba.com/stats/team/1610612742/traditional","37","https://www.nba.com/stats/players/traditional/?CF=AGE*E*37","7-0","245","None","https://www.nba.com/stats/players/traditional/?College=None","Germany","https://www.nba.com/stats/players/traditional/?Country=Germany","1998","https://www.nba.com/stats/players/traditional/?DraftYear=1998","1","9","77.0","17.3","5.9","1.9","4.4","2.0","18.3","24.4","56.0","10.1"
"Donald Sloan","https://www.nba.com/stats/player/202388/","IND","https://www.nba.com/stats/team/1610612754/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-3","205","Texas A&M","https://www.nba.com/stats/players/traditional/?College=Texas%20A&M","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","53.0","7.4","2.7","3.6","-4.2","1.0","11.5","18.1","50.3","29.1"
"Donatas Motiejunas","https://www.nba.com/stats/player/202700/","HOU","https://www.nba.com/stats/team/1610612745/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","7-0","255","None","https://www.nba.com/stats/players/traditional/?College=None","Lithuania","https://www.nba.com/stats/players/traditional/?Country=Lithuania","2011","https://www.nba.com/stats/players/traditional/?DraftYear=2011","1","20","71.0","12.0","5.9","1.8","2.7","6.6","14.0","19.0","55.3","10.9"
"Dorell Wright","https://www.nba.com/stats/player/2748/","POR","https://www.nba.com/stats/team/1610612757/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-9","205","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","19","48.0","4.6","2.3","0.9","5.5","2.3","15.7","16.4","52.5","10.2"
"Doug McDermott","https://www.nba.com/stats/player/203926/","CHI","https://www.nba.com/stats/team/1610612741/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-8","225","Creighton","https://www.nba.com/stats/players/traditional/?College=Creighton","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2014","https://www.nba.com/stats/players/traditional/?DraftYear=2014","1","11","36.0","3.0","1.2","0.2","-15.1","1.9","11.3","18.0","48.0","3.3"
"Draymond Green","https://www.nba.com/stats/player/203110/","GSW","https://www.nba.com/stats/team/1610612744/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-7","230","Michigan State","https://www.nba.com/stats/players/traditional/?College=Michigan%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2012","https://www.nba.com/stats/players/traditional/?DraftYear=2012","2","35","79.0","11.7","8.2","3.7","15.8","4.6","19.5","16.9","54.0","15.5"
"Drew Gooden","https://www.nba.com/stats/player/2400/","WAS","https://www.nba.com/stats/team/1610612764/traditional","33","https://www.nba.com/stats/players/traditional/?CF=AGE*E*33","6-10","250","Kansas","https://www.nba.com/stats/players/traditional/?College=Kansas","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2002","https://www.nba.com/stats/players/traditional/?DraftYear=2002","1","4","51.0","5.4","4.4","1.0","0.1","8.5","16.6","16.7","46.9","8.9"
"Drew Gordon","https://www.nba.com/stats/player/204079/","PHI","https://www.nba.com/stats/team/1610612755/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-9","245","New Mexico","https://www.nba.com/stats/players/traditional/?College=New%20Mexico","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","9.0","1.9","2.0","0.2","-20.8","8.3","16.2","15.5","42.8","4.4"
"Dwight Buycks","https://www.nba.com/stats/player/202779/","LAL","https://www.nba.com/stats/team/1610612747/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-3","190","Marquette","https://www.nba.com/stats/players/traditional/?College=Marquette","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","6.0","8.7","2.0","2.3","-8.2","1.7","8.3","20.7","58.6","20.6"
"Dwight Howard","https://www.nba.com/stats/player/2730/","HOU","https://www.nba.com/stats/team/1610612745/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-11","275","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","1","41.0","15.8","10.5","1.2","9.3","9.2","25.9","23.2","59.6","7.2"
"Dwight Powell","https://www.nba.com/stats/player/203939/","DAL","https://www.nba.com/stats/team/1610612742/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-11","240","Stanford","https://www.nba.com/stats/players/traditional/?College=Stanford","Canada","https://www.nba.com/stats/players/traditional/?Country=Canada","2014","https://www.nba.com/stats/players/traditional/?DraftYear=2014","2","45","29.0","3.1","1.7","0.3","1.1","7.1","14.7","16.6","55.2","5.8"
"Dwyane Wade","https://www.nba.com/stats/player/2548/","MIA","https://www.nba.com/stats/team/1610612748/traditional","33","https://www.nba.com/stats/players/traditional/?CF=AGE*E*33","6-4","220","Marquette","https://www.nba.com/stats/players/traditional/?College=Marquette","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2003","https://www.nba.com/stats/players/traditional/?DraftYear=2003","1","5","62.0","21.5","3.5","4.8","-2.1","3.2","8.5","33.8","53.4","30.0"
"E'Twaun Moore","https://www.nba.com/stats/player/202734/","CHI","https://www.nba.com/stats/team/1610612741/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-4","191","Purdue","https://www.nba.com/stats/players/traditional/?College=Purdue","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2011","https://www.nba.com/stats/players/traditional/?DraftYear=2011","2","55","56.0","2.7","0.8","0.6","-1.3","2.4","6.6","14.0","50.4","10.6"
"Earl Barron","https://www.nba.com/stats/player/2853/","PHX","https://www.nba.com/stats/team/1610612756/traditional","33","https://www.nba.com/stats/players/traditional/?CF=AGE*E*33","7-0","250","Memphis","https://www.nba.com/stats/players/traditional/?College=Memphis","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","16.0","2.0","1.8","0.3","-16.9","8.0","11.8","15.1","36.1","6.0"
"Earl Clark","https://www.nba.com/stats/player/201947/","BKN","https://www.nba.com/stats/team/1610612751/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-10","234","Louisville","https://www.nba.com/stats/players/traditional/?College=Louisville","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2009","https://www.nba.com/stats/players/traditional/?DraftYear=2009","1","14","10.0","2.7","2.3","0.3","-10.9","1.0","21.0","17.4","42.5","5.8"
"Ed Davis","https://www.nba.com/stats/player/202334/","LAL","https://www.nba.com/stats/team/1610612747/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-10","240","North Carolina","https://www.nba.com/stats/players/traditional/?College=North%20Carolina","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","13","79.0","8.3","7.6","1.2","-6.6","11.8","20.8","14.4","59.4","8.2"
"Ekpe Udoh","https://www.nba.com/stats/player/202327/","LAC","https://www.nba.com/stats/team/1610612746/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-10","245","Baylor","https://www.nba.com/stats/players/traditional/?College=Baylor","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","6","33.0","0.9","0.8","0.2","-4.9","5.7","14.0","12.2","51.9","10.7"
"Elfrid Payton","https://www.nba.com/stats/player/203901/","ORL","https://www.nba.com/stats/team/1610612753/traditional","21","https://www.nba.com/stats/players/traditional/?CF=AGE*E*21","6-4","185","Louisana-Lafayette","https://www.nba.com/stats/players/traditional/?College=Louisana-Lafayette","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2014","https://www.nba.com/stats/players/traditional/?DraftYear=2014","1","10","82.0","8.9","4.3","6.5","-3.4","4.2","9.9","17.9","45.6","31.4"
"Elijah Millsap","https://www.nba.com/stats/player/202407/","UTA","https://www.nba.com/stats/team/1610612762/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-6","215","Alabama-Birmingham","https://www.nba.com/stats/players/traditional/?College=Alabama-Birmingham","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","47.0","5.3","3.2","1.2","3.9","3.0","12.6","16.4","45.0","10.1"
"Elliot Williams","https://www.nba.com/stats/player/202343/","PHI","https://www.nba.com/stats/team/1610612755/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","","","Memphis","https://www.nba.com/stats/players/traditional/?College=Memphis","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","22","13.0","2.8","0.6","0.9","5.5","0.0","6.5","16.2","47.7","15.0"
"Elton Brand","https://www.nba.com/stats/player/1882/","ATL","https://www.nba.com/stats/team/1610612737/traditional","36","https://www.nba.com/stats/players/traditional/?CF=AGE*E*36","6-9","254","Duke","https://www.nba.com/stats/players/traditional/?College=Duke","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1999","https://www.nba.com/stats/players/traditional/?DraftYear=1999","1","1","36.0","2.7","2.8","0.6","1.2","5.7","14.4","11.4","45.7","7.0"
"Enes Freedom","https://www.nba.com/stats/player/202683/","OKC","https://www.nba.com/stats/team/1610612760/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-11","245","None","https://www.nba.com/stats/players/traditional/?College=None","Turkey","https://www.nba.com/stats/players/traditional/?Country=Turkey","2011","https://www.nba.com/stats/players/traditional/?DraftYear=2011","1","3","75.0","15.5","8.9","0.7","-0.7","12.8","19.1","23.8","56.4","4.4"
"Eric Bledsoe","https://www.nba.com/stats/player/202339/","PHX","https://www.nba.com/stats/team/1610612756/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-1","195","Kentucky","https://www.nba.com/stats/players/traditional/?College=Kentucky","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","18","81.0","17.0","5.2","6.1","0.7","2.6","12.1","23.3","55.5","27.3"
"Eric Gordon","https://www.nba.com/stats/player/201569/","NOP","https://www.nba.com/stats/team/1610612740/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-4","215","Indiana","https://www.nba.com/stats/players/traditional/?College=Indiana","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","7","61.0","13.4","2.6","3.8","1.8","1.4","6.5","19.6","54.4","17.7"
"Eric Moreland","https://www.nba.com/stats/player/203961/","SAC","https://www.nba.com/stats/team/1610612758/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-10","218","Oregon State","https://www.nba.com/stats/players/traditional/?College=Oregon%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","3.0","0.7","0.3","0.0","54.3","0.0","50.0","20.0","100","0.0"
"Erick Green","https://www.nba.com/stats/player/203475/","DEN","https://www.nba.com/stats/team/1610612743/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-4","185","Virginia Tech","https://www.nba.com/stats/players/traditional/?College=Virginia%20Tech","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2013","https://www.nba.com/stats/players/traditional/?DraftYear=2013","2","46","43.0","3.4","0.7","0.9","-9.3","1.5","6.0","18.1","43.6","16.5"
"Ersan Ilyasova","https://www.nba.com/stats/player/101141/","MIL","https://www.nba.com/stats/team/1610612749/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-10","235","None","https://www.nba.com/stats/players/traditional/?College=None","Turkey","https://www.nba.com/stats/players/traditional/?Country=Turkey","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","2","36","58.0","11.5","4.8","1.0","1.3","6.2","15.7","21.7","55.4","7.0"
"Evan Fournier","https://www.nba.com/stats/player/203095/","ORL","https://www.nba.com/stats/team/1610612753/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-7","205","None","https://www.nba.com/stats/players/traditional/?College=None","France","https://www.nba.com/stats/players/traditional/?Country=France","2012","https://www.nba.com/stats/players/traditional/?DraftYear=2012","1","20","58.0","12.0","2.6","2.1","-4.1","1.8","7.8","19.7","54.6","11.5"
"Evan Turner","https://www.nba.com/stats/player/202323/","BOS","https://www.nba.com/stats/team/1610612738/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-7","220","Ohio State","https://www.nba.com/stats/players/traditional/?College=Ohio%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","2","82.0","9.5","5.1","5.5","-1.8","1.7","16.3","19.3","48.2","30.2"
"Festus Ezeli","https://www.nba.com/stats/player/203105/","GSW","https://www.nba.com/stats/team/1610612744/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-11","265","Vanderbilt","https://www.nba.com/stats/players/traditional/?College=Vanderbilt","Nigeria","https://www.nba.com/stats/players/traditional/?Country=Nigeria","2012","https://www.nba.com/stats/players/traditional/?DraftYear=2012","1","30","46.0","4.4","3.4","0.2","1.4","11.5","16.5","17.3","58.0","2.8"
"Francisco Garcia","https://www.nba.com/stats/player/101128/","HOU","https://www.nba.com/stats/team/1610612745/traditional","33","https://www.nba.com/stats/players/traditional/?CF=AGE*E*33","6-7","215","Louisville","https://www.nba.com/stats/players/traditional/?College=Louisville","Dominican Republic","https://www.nba.com/stats/players/traditional/?Country=Dominican%20Republic","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","1","23","14.0","3.2","1.2","1.1","-1.0","1.4","6.6","16.3","34.7","12.8"
"Furkan Aldemir","https://www.nba.com/stats/player/203128/","PHI","https://www.nba.com/stats/team/1610612755/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-10","240","None","https://www.nba.com/stats/players/traditional/?College=None","Turkey","https://www.nba.com/stats/players/traditional/?Country=Turkey","2012","https://www.nba.com/stats/players/traditional/?DraftYear=2012","2","53","41.0","2.3","4.3","0.7","-8.2","12.6","18.9","8.3","51.7","7.9"
"Gal Mekel","https://www.nba.com/stats/player/203539/","DAL","https://www.nba.com/stats/team/1610612742/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-3","191","Wichita State","https://www.nba.com/stats/players/traditional/?College=Wichita%20State","Israel","https://www.nba.com/stats/players/traditional/?Country=Israel","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","4.0","1.5","0.3","3.3","2.4","0.0","2.3","23.4","15.0","44.8"
"Garrett Temple","https://www.nba.com/stats/player/202066/","WAS","https://www.nba.com/stats/team/1610612764/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-6","195","Louisiana State","https://www.nba.com/stats/players/traditional/?College=Louisiana%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","52.0","3.9","1.7","1.1","-1.7","3.3","8.5","13.6","53.4","11.9"
"Gary Harris","https://www.nba.com/stats/player/203914/","DEN","https://www.nba.com/stats/team/1610612743/traditional","20","https://www.nba.com/stats/players/traditional/?CF=AGE*E*20","6-4","210","Michigan State","https://www.nba.com/stats/players/traditional/?College=Michigan%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2014","https://www.nba.com/stats/players/traditional/?DraftYear=2014","1","19","55.0","3.4","1.2","0.5","-10.7","2.6","6.1","16.0","39.5","6.1"
"Gary Neal","https://www.nba.com/stats/player/202390/","MIN","https://www.nba.com/stats/team/1610612750/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-4","210","Towson","https://www.nba.com/stats/players/traditional/?College=Towson","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","54.0","10.1","2.4","1.9","-6.0","1.1","9.5","23.1","48.3","15.2"
