"Anchor_anchor__cSc3P","Anchor_anchor__cSc3P href","Anchor_anchor__cSc3P 2","Anchor_anchor__cSc3P href 2","Anchor_anchor__cSc3P 3","Anchor_anchor__cSc3P href 3","tablescraper-selected-row","tablescraper-selected-row 2","Anchor_anchor__cSc3P 4","Anchor_anchor__cSc3P href 4","Anchor_anchor__cSc3P 5","Anchor_anchor__cSc3P href 5","Anchor_anchor__cSc3P 6","Anchor_anchor__cSc3P href 6","tablescraper-selected-row 3","tablescraper-selected-row 4","tablescraper-selected-row 5","tablescraper-selected-row 6","tablescraper-selected-row 7","tablescraper-selected-row 8","tablescraper-selected-row 9","tablescraper-selected-row 10","tablescraper-selected-row 11","tablescraper-selected-row 12","tablescraper-selected-row 13","tablescraper-selected-row 14"
"Darrell Armstrong","https://www.nba.com/stats/player/353/","NJN","https://www.nba.com/stats/team/1610612751/traditional","40","https://www.nba.com/stats/players/traditional/?CF=AGE*E*40","6-1","180","Fayetteville State","https://www.nba.com/stats/players/traditional/?College=Fayetteville%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","50.0","2.5","1.3","1.5","-10.1","3.3","9.2","13.4","49.9","22.5"
"Darrick Martin","https://www.nba.com/stats/player/239/","TOR","https://www.nba.com/stats/team/1610612761/traditional","37","https://www.nba.com/stats/players/traditional/?CF=AGE*E*37","5-11","170","UCLA","https://www.nba.com/stats/players/traditional/?College=UCLA","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","17.0","1.6","0.4","1.2","16.9","2.1","2.7","14.6","29.6","21.0"
"Darryl Watkins","https://www.nba.com/stats/player/201208/","SAC","https://www.nba.com/stats/team/1610612758/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-11","258","Syracuse","https://www.nba.com/stats/players/traditional/?College=Syracuse","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","9.0","1.3","1.3","0.0","-11.5","7.1","11.7","14.3","34.9","0.0"
"David Harrison","https://www.nba.com/stats/player/2758/","IND","https://www.nba.com/stats/team/1610612754/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","7-0","280","Colorado","https://www.nba.com/stats/players/traditional/?College=Colorado","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","29","55.0","4.2","2.1","0.3","1.9","5.8","9.8","16.1","53.9","3.0"
"David Lee","https://www.nba.com/stats/player/101135/","NYK","https://www.nba.com/stats/team/1610612752/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-9","240","Florida","https://www.nba.com/stats/players/traditional/?College=Florida","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","1","30","81.0","10.8","8.9","1.2","-5.1","9.9","21.6","15.4","60.6","6.7"
"David West","https://www.nba.com/stats/player/2561/","NOH","https://www.nba.com/stats/team/1610612740/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-9","240","Xavier","https://www.nba.com/stats/players/traditional/?College=Xavier","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2003","https://www.nba.com/stats/players/traditional/?DraftYear=2003","1","18","76.0","20.6","8.9","2.3","7.4","6.5","18.3","25.9","53.5","10.4"
"DeSagana Diop","https://www.nba.com/stats/player/2205/","NJN","https://www.nba.com/stats/team/1610612751/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","7-0","280","None","https://www.nba.com/stats/players/traditional/?College=None","Senegal","https://www.nba.com/stats/players/traditional/?Country=Senegal","2001","https://www.nba.com/stats/players/traditional/?DraftYear=2001","1","8","79.0","2.9","5.0","0.5","3.2","12.8","18.3","9.4","53.6","4.7"
"DeShawn Stevenson","https://www.nba.com/stats/player/2052/","WAS","https://www.nba.com/stats/team/1610612764/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-5","218","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2000","https://www.nba.com/stats/players/traditional/?DraftYear=2000","1","23","82.0","11.2","2.9","3.1","2.3","1.4","8.3","17.2","52.9","15.2"
"Delonte West","https://www.nba.com/stats/player/2753/","CLE","https://www.nba.com/stats/team/1610612739/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-3","180","St. Joseph's (PA)","https://www.nba.com/stats/players/traditional/?College=St.%20Joseph%27s%20(PA)","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","24","61.0","8.3","3.2","3.8","-2.6","1.9","10.2","17.9","49.2","24.2"
"Demetris Nichols","https://www.nba.com/stats/player/201193/","CHI","https://www.nba.com/stats/team/1610612741/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-8","216","Syracuse","https://www.nba.com/stats/players/traditional/?College=Syracuse","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2007","https://www.nba.com/stats/players/traditional/?DraftYear=2007","2","53","14.0","1.1","0.4","0.1","-23.6","0.0","10.0","24.8","32.6","4.5"
"DerMarr Johnson","https://www.nba.com/stats/player/2035/","SAS","https://www.nba.com/stats/team/1610612759/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-9","210","Cincinnati","https://www.nba.com/stats/players/traditional/?College=Cincinnati","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2000","https://www.nba.com/stats/players/traditional/?DraftYear=2000","1","6","5.0","3.4","0.2","0.2","-7.6","0.0","4.0","26.3","57.1","7.7"
"Derek Anderson","https://www.nba.com/stats/player/1507/","CHA","https://www.nba.com/stats/team/1610612766/traditional","33","https://www.nba.com/stats/players/traditional/?CF=AGE*E*33","6-5","195","Kentucky","https://www.nba.com/stats/players/traditional/?College=Kentucky","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1997","https://www.nba.com/stats/players/traditional/?DraftYear=1997","1","13","28.0","5.0","1.9","1.6","-13.0","2.1","11.3","18.5","49.7","21.5"
"Derek Fisher","https://www.nba.com/stats/player/965/","LAL","https://www.nba.com/stats/team/1610612747/traditional","33","https://www.nba.com/stats/players/traditional/?CF=AGE*E*33","6-1","210","Arkansas-Little Rock","https://www.nba.com/stats/players/traditional/?College=Arkansas-Little%20Rock","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1996","https://www.nba.com/stats/players/traditional/?DraftYear=1996","1","24","82.0","11.7","2.1","2.9","6.5","1.1","6.3","18.2","55.6","15.7"
"Deron Williams","https://www.nba.com/stats/player/101114/","UTA","https://www.nba.com/stats/team/1610612762/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-3","205","Illinois","https://www.nba.com/stats/players/traditional/?College=Illinois","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","1","3","82.0","18.8","3.0","10.5","7.2","1.3","7.3","22.9","59.5","42.7"
"Desmond Mason","https://www.nba.com/stats/player/2046/","MIL","https://www.nba.com/stats/team/1610612749/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-5","222","Oklahoma State","https://www.nba.com/stats/players/traditional/?College=Oklahoma%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2000","https://www.nba.com/stats/players/traditional/?DraftYear=2000","1","17","59.0","9.7","4.3","2.1","-5.0","4.5","11.3","16.6","51.9","10.7"
"Devean George","https://www.nba.com/stats/player/1904/","DAL","https://www.nba.com/stats/team/1610612742/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-8","235","Augsburg","https://www.nba.com/stats/players/traditional/?College=Augsburg","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1999","https://www.nba.com/stats/players/traditional/?DraftYear=1999","1","23","53.0","3.7","2.6","0.7","-0.4","3.5","13.4","13.9","43.7","6.8"
"Devin Brown","https://www.nba.com/stats/player/2484/","CLE","https://www.nba.com/stats/team/1610612739/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-5","210","Texas-San Antonio","https://www.nba.com/stats/players/traditional/?College=Texas-San%20Antonio","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","78.0","7.5","3.4","2.2","-1.4","3.6","11.8","17.4","49.4","16.6"
"Devin Harris","https://www.nba.com/stats/player/2734/","NJN","https://www.nba.com/stats/team/1610612751/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-3","185","Wisconsin","https://www.nba.com/stats/players/traditional/?College=Wisconsin","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","5","64.0","14.8","2.7","5.8","4.2","1.5","7.3","22.1","57.3","28.8"
"Dikembe Mutombo","https://www.nba.com/stats/player/87/","HOU","https://www.nba.com/stats/team/1610612745/traditional","42","https://www.nba.com/stats/players/traditional/?CF=AGE*E*42","7-2","260","Georgetown","https://www.nba.com/stats/players/traditional/?College=Georgetown","Congo","https://www.nba.com/stats/players/traditional/?Country=Congo","1991","https://www.nba.com/stats/players/traditional/?DraftYear=1991","1","4","39.0","3.0","5.1","0.1","4.8","10.5","20.2","8.6","59.1","1.2"
"Dirk Nowitzki","https://www.nba.com/stats/player/1717/","DAL","https://www.nba.com/stats/team/1610612742/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","7-0","245","None","https://www.nba.com/stats/players/traditional/?College=None","Germany","https://www.nba.com/stats/players/traditional/?Country=Germany","1998","https://www.nba.com/stats/players/traditional/?DraftYear=1998","1","9","77.0","23.6","8.6","3.5","8.7","3.7","20.5","28.3","58.5","17.1"
"Dominic McGuire","https://www.nba.com/stats/player/201187/","WAS","https://www.nba.com/stats/team/1610612764/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-9","220","Fresno State","https://www.nba.com/stats/players/traditional/?College=Fresno%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2007","https://www.nba.com/stats/players/traditional/?DraftYear=2007","2","47","70.0","1.3","2.0","0.6","-13.1","7.6","12.8","10.4","39.7","9.6"
"Donyell Marshall","https://www.nba.com/stats/player/923/","SEA","https://www.nba.com/stats/team/1610612760/traditional","35","https://www.nba.com/stats/players/traditional/?CF=AGE*E*35","6-9","245","Connecticut","https://www.nba.com/stats/players/traditional/?College=Connecticut","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1994","https://www.nba.com/stats/players/traditional/?DraftYear=1994","1","4","26.0","3.8","2.9","0.4","-13.6","6.8","15.9","16.1","45.5","4.4"
"Dorell Wright","https://www.nba.com/stats/player/2748/","MIA","https://www.nba.com/stats/team/1610612748/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-9","210","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","19","44.0","7.9","5.0","1.4","-7.3","4.6","16.4","14.6","53.7","8.7"
"Drew Gooden","https://www.nba.com/stats/player/2400/","CHI","https://www.nba.com/stats/team/1610612741/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-10","250","Kansas","https://www.nba.com/stats/players/traditional/?College=Kansas","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2002","https://www.nba.com/stats/players/traditional/?DraftYear=2002","1","4","69.0","12.0","8.6","1.2","-2.2","8.2","20.7","20.1","49.5","6.2"
"Dwayne Jones","https://www.nba.com/stats/player/101204/","CLE","https://www.nba.com/stats/team/1610612739/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-11","251","St. Joseph's (PA)","https://www.nba.com/stats/players/traditional/?College=St.%20Joseph%27s%20(PA)","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","56.0","1.4","2.5","0.2","-4.2","13.9","15.2","8.5","53.8","3.3"
"Dwight Howard","https://www.nba.com/stats/player/2730/","ORL","https://www.nba.com/stats/team/1610612753/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-11","265","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","1","82.0","20.7","14.2","1.3","7.5","9.8","27.8","23.9","61.9","5.9"
"Dwyane Wade","https://www.nba.com/stats/player/2548/","MIA","https://www.nba.com/stats/team/1610612748/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-4","216","Marquette","https://www.nba.com/stats/players/traditional/?College=Marquette","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2003","https://www.nba.com/stats/players/traditional/?DraftYear=2003","1","5","51.0","24.6","4.2","6.9","-6.7","2.5","9.4","31.7","54.9","33.6"
"Earl Barron","https://www.nba.com/stats/player/2853/","MIA","https://www.nba.com/stats/team/1610612748/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","7-0","245","Memphis","https://www.nba.com/stats/players/traditional/?College=Memphis","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","46.0","7.1","4.3","0.6","-11.6","7.7","16.5","21.8","44.6","6.3"
"Earl Boykins","https://www.nba.com/stats/player/1863/","CHA","https://www.nba.com/stats/team/1610612766/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","5-5","133","Eastern Michigan","https://www.nba.com/stats/players/traditional/?College=Eastern%20Michigan","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","36.0","5.1","0.9","2.7","-8.1","1.6","4.5","18.3","46.7","27.0"
"Earl Watson","https://www.nba.com/stats/player/2248/","SEA","https://www.nba.com/stats/team/1610612760/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-1","185","UCLA","https://www.nba.com/stats/players/traditional/?College=UCLA","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2001","https://www.nba.com/stats/players/traditional/?DraftYear=2001","2","39","78.0","10.7","2.9","6.8","-9.2","1.8","7.8","18.5","51.7","35.9"
"Eddie Gill","https://www.nba.com/stats/player/2109/","SEA","https://www.nba.com/stats/team/1610612760/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-0","183","Weber State","https://www.nba.com/stats/players/traditional/?College=Weber%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","14.0","2.7","1.6","1.6","-12.6","0.6","13.8","13.1","54.3","29.7"
"Eddie House","https://www.nba.com/stats/player/2067/","BOS","https://www.nba.com/stats/team/1610612738/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-1","175","Arizona State","https://www.nba.com/stats/players/traditional/?College=Arizona%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2000","https://www.nba.com/stats/players/traditional/?DraftYear=2000","2","37","78.0","7.5","2.1","1.9","8.3","1.4","10.0","18.6","53.4","18.2"
"Eddie Jones","https://www.nba.com/stats/player/224/","DAL","https://www.nba.com/stats/team/1610612742/traditional","36","https://www.nba.com/stats/players/traditional/?CF=AGE*E*36","6-6","200","Temple","https://www.nba.com/stats/players/traditional/?College=Temple","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1994","https://www.nba.com/stats/players/traditional/?DraftYear=1994","1","10","47.0","3.7","2.8","1.5","6.4","2.1","13.0","10.7","47.3","10.5"
"Eddy Curry","https://www.nba.com/stats/player/2201/","NYK","https://www.nba.com/stats/team/1610612752/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-11","285","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2001","https://www.nba.com/stats/players/traditional/?DraftYear=2001","1","4","59.0","13.2","4.7","0.5","-14.7","7.6","11.3","23.7","57.8","4.0"
"Eduardo Najera","https://www.nba.com/stats/player/2059/","DEN","https://www.nba.com/stats/team/1610612743/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","6-8","235","Oklahoma","https://www.nba.com/stats/players/traditional/?College=Oklahoma","Mexico","https://www.nba.com/stats/players/traditional/?Country=Mexico","2000","https://www.nba.com/stats/players/traditional/?DraftYear=2000","2","38","78.0","5.9","4.3","1.2","9.4","6.5","12.5","11.7","57.0","7.9"
"Elton Brand","https://www.nba.com/stats/player/1882/","LAC","https://www.nba.com/stats/team/1610612746/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-8","254","Duke","https://www.nba.com/stats/players/traditional/?College=Duke","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1999","https://www.nba.com/stats/players/traditional/?DraftYear=1999","1","1","8.0","17.6","8.0","2.0","-17.8","7.8","15.5","24.8","52.3","10.3"
"Emeka Okafor","https://www.nba.com/stats/player/2731/","CHA","https://www.nba.com/stats/team/1610612766/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-10","255","Connecticut","https://www.nba.com/stats/players/traditional/?College=Connecticut","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","2","82.0","13.8","10.7","0.9","-4.4","9.7","23.6","19.9","55.3","4.4"
"Eric Piatkowski","https://www.nba.com/stats/player/15/","PHX","https://www.nba.com/stats/team/1610612756/traditional","37","https://www.nba.com/stats/players/traditional/?CF=AGE*E*37","6-7","215","Nebraska","https://www.nba.com/stats/players/traditional/?College=Nebraska","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1994","https://www.nba.com/stats/players/traditional/?DraftYear=1994","1","15","16.0","2.4","0.8","0.6","-14.7","1.0","7.5","16.4","56.1","14.1"
"Eric Snow","https://www.nba.com/stats/player/727/","CLE","https://www.nba.com/stats/team/1610612739/traditional","35","https://www.nba.com/stats/players/traditional/?CF=AGE*E*35","6-3","205","Michigan State","https://www.nba.com/stats/players/traditional/?College=Michigan%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1995","https://www.nba.com/stats/players/traditional/?DraftYear=1995","2","43","22.0","1.0","0.9","1.9","-11.8","1.3","5.3","8.7","23.1","21.3"
"Erick Dampier","https://www.nba.com/stats/player/956/","DAL","https://www.nba.com/stats/team/1610612742/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","6-11","265","Mississippi State","https://www.nba.com/stats/players/traditional/?College=Mississippi%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1996","https://www.nba.com/stats/players/traditional/?DraftYear=1996","1","10","72.0","6.1","7.5","0.9","5.7","12.8","19.0","11.1","64.5","5.2"
"Fabricio Oberto","https://www.nba.com/stats/player/101177/","SAS","https://www.nba.com/stats/team/1610612759/traditional","33","https://www.nba.com/stats/players/traditional/?CF=AGE*E*33","6-10","245","None","https://www.nba.com/stats/players/traditional/?College=None","Argentina","https://www.nba.com/stats/players/traditional/?Country=Argentina","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","82.0","4.8","5.2","1.2","1.2","9.8","18.1","10.6","61.5","9.0"
"Flip Murray","https://www.nba.com/stats/player/2436/","IND","https://www.nba.com/stats/team/1610612754/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-3","197","Shaw","https://www.nba.com/stats/players/traditional/?College=Shaw","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2002","https://www.nba.com/stats/players/traditional/?DraftYear=2002","2","41","42.0","9.4","2.0","3.4","-2.2","2.6","6.4","24.6","48.3","26.6"
"Francisco Elson","https://www.nba.com/stats/player/1922/","SEA","https://www.nba.com/stats/team/1610612760/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","7-0","235","California","https://www.nba.com/stats/players/traditional/?College=California","Netherlands","https://www.nba.com/stats/players/traditional/?Country=Netherlands","1999","https://www.nba.com/stats/players/traditional/?DraftYear=1999","2","41","63.0","3.3","3.2","0.4","-5.6","6.1","18.6","16.7","41.6","5.1"
"Francisco Garcia","https://www.nba.com/stats/player/101128/","SAC","https://www.nba.com/stats/team/1610612758/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-7","195","Louisville","https://www.nba.com/stats/players/traditional/?College=Louisville","Dominican Republic","https://www.nba.com/stats/players/traditional/?Country=Dominican%20Republic","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","1","23","79.0","12.3","3.3","1.6","-3.1","2.6","10.4","20.4","57.6","10.4"
"Fred Jones","https://www.nba.com/stats/player/2410/","NYK","https://www.nba.com/stats/team/1610612752/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-2","225","Oregon","https://www.nba.com/stats/players/traditional/?College=Oregon","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2002","https://www.nba.com/stats/players/traditional/?DraftYear=2002","1","14","70.0","7.6","2.4","2.4","-7.3","1.7","8.5","14.2","54.6","15.0"
"Gabe Pruitt","https://www.nba.com/stats/player/201172/","BOS","https://www.nba.com/stats/team/1610612738/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-4","170","Southern California","https://www.nba.com/stats/players/traditional/?College=Southern%20California","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2007","https://www.nba.com/stats/players/traditional/?DraftYear=2007","2","32","15.0","2.1","0.5","0.9","-9.0","1.0","7.5","19.9","40.1","24.5"
"Gerald Green","https://www.nba.com/stats/player/101123/","HOU","https://www.nba.com/stats/team/1610612745/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-8","200","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","1","18","30.0","5.1","2.1","1.0","-5.0","3.2","13.4","24.1","45.3","13.8"
"Gerald Wallace","https://www.nba.com/stats/player/2222/","CHA","https://www.nba.com/stats/team/1610612766/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-7","220","Alabama","https://www.nba.com/stats/players/traditional/?College=Alabama","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2001","https://www.nba.com/stats/players/traditional/?DraftYear=2001","1","25","62.0","19.4","6.0","3.5","-2.2","2.5","13.7","24.4","54.7","15.9"
"Gilbert Arenas","https://www.nba.com/stats/player/2240/","WAS","https://www.nba.com/stats/team/1610612764/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-4","215","Arizona","https://www.nba.com/stats/players/traditional/?College=Arizona","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2001","https://www.nba.com/stats/players/traditional/?DraftYear=2001","2","30","13.0","19.4","3.9","5.1","1.3","1.3","10.7","28.6","52.9","28.2"
"Glen Davis","https://www.nba.com/stats/player/201175/","BOS","https://www.nba.com/stats/team/1610612738/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-9","289","Louisiana State","https://www.nba.com/stats/players/traditional/?College=Louisiana%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2007","https://www.nba.com/stats/players/traditional/?DraftYear=2007","2","35","69.0","4.5","3.0","0.4","6.5","11.0","12.1","17.1","54.5","5.3"
"Gordan Giricek","https://www.nba.com/stats/player/1921/","PHX","https://www.nba.com/stats/team/1610612756/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","6-6","220","None","https://www.nba.com/stats/players/traditional/?College=None","Croatia","https://www.nba.com/stats/players/traditional/?Country=Croatia","1999","https://www.nba.com/stats/players/traditional/?DraftYear=1999","2","40","56.0","5.8","1.7","1.1","3.3","2.0","9.2","18.8","51.8","11.5"
"Grant Hill","https://www.nba.com/stats/player/255/","PHX","https://www.nba.com/stats/team/1610612756/traditional","35","https://www.nba.com/stats/players/traditional/?CF=AGE*E*35","6-8","225","Duke","https://www.nba.com/stats/players/traditional/?College=Duke","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1994","https://www.nba.com/stats/players/traditional/?DraftYear=1994","1","3","70.0","13.1","5.0","2.9","7.2","3.7","11.5","17.6","57.6","13.0"
"Greg Buckner","https://www.nba.com/stats/player/1761/","MIN","https://www.nba.com/stats/team/1610612750/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","6-4","210","Clemson","https://www.nba.com/stats/players/traditional/?College=Clemson","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1998","https://www.nba.com/stats/players/traditional/?DraftYear=1998","2","53","31.0","4.0","2.1","1.3","-13.9","1.9","12.5","13.0","48.9","10.9"
"Guillermo Diaz","https://www.nba.com/stats/player/200799/","LAC","https://www.nba.com/stats/team/1610612746/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-2","185","Miami","https://www.nba.com/stats/players/traditional/?College=Miami","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2006","https://www.nba.com/stats/players/traditional/?DraftYear=2006","2","52","6.0","0.8","0.3","0.2","10.8","10.5","0.0","14.3","40.3","7.1"
"Hakim Warrick","https://www.nba.com/stats/player/101124/","MEM","https://www.nba.com/stats/team/1610612763/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-9","215","Syracuse","https://www.nba.com/stats/players/traditional/?College=Syracuse","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","1","19","75.0","11.4","4.7","0.7","-13.0","6.6","13.8","21.1","55.5","5.5"
"Hedo Turkoglu","https://www.nba.com/stats/player/2045/","ORL","https://www.nba.com/stats/team/1610612753/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-10","220","None","https://www.nba.com/stats/players/traditional/?College=None","Turkey","https://www.nba.com/stats/players/traditional/?Country=Turkey","2000","https://www.nba.com/stats/players/traditional/?DraftYear=2000","1","16","82.0","19.5","5.7","5.0","7.1","3.0","12.5","24.6","57.6","22.4"
"Hilton Armstrong","https://www.nba.com/stats/player/200756/","NOH","https://www.nba.com/stats/team/1610612740/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-11","235","Connecticut","https://www.nba.com/stats/players/traditional/?College=Connecticut","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2006","https://www.nba.com/stats/players/traditional/?DraftYear=2006","1","12","65.0","2.7","2.5","0.4","-1.3","9.2","15.1","14.8","49.8","4.8"
"Ian Mahinmi","https://www.nba.com/stats/player/101133/","SAS","https://www.nba.com/stats/team/1610612759/traditional","21","https://www.nba.com/stats/players/traditional/?CF=AGE*E*21","6-11","230","None","https://www.nba.com/stats/players/traditional/?College=None","France","https://www.nba.com/stats/players/traditional/?Country=France","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","1","28","6.0","3.5","0.8","0.2","-30.4","0.0","20.0","36.0","65.8","12.5"
