"Anchor_anchor__cSc3P","Anchor_anchor__cSc3P href","Anchor_anchor__cSc3P 2","Anchor_anchor__cSc3P href 2","Anchor_anchor__cSc3P 3","Anchor_anchor__cSc3P href 3","tablescraper-selected-row","tablescraper-selected-row 2","Anchor_anchor__cSc3P 4","Anchor_anchor__cSc3P href 4","Anchor_anchor__cSc3P 5","Anchor_anchor__cSc3P href 5","Anchor_anchor__cSc3P 6","Anchor_anchor__cSc3P href 6","tablescraper-selected-row 3","tablescraper-selected-row 4","tablescraper-selected-row 5","tablescraper-selected-row 6","tablescraper-selected-row 7","tablescraper-selected-row 8","tablescraper-selected-row 9","tablescraper-selected-row 10","tablescraper-selected-row 11","tablescraper-selected-row 12","tablescraper-selected-row 13","tablescraper-selected-row 14"
"Doug McDermott","https://www.nba.com/stats/player/203926/","CHI","https://www.nba.com/stats/team/1610612741/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-8","225","Creighton","https://www.nba.com/stats/players/traditional/?College=Creighton","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2014","https://www.nba.com/stats/players/traditional/?DraftYear=2014","1","11","81.0","9.4","2.4","0.7","-3.0","1.9","8.0","16.6","56.1","4.9"
"Draymond Green","https://www.nba.com/stats/player/203110/","GSW","https://www.nba.com/stats/team/1610612744/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-7","230","Michigan State","https://www.nba.com/stats/players/traditional/?College=Michigan%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2012","https://www.nba.com/stats/players/traditional/?DraftYear=2012","2","35","81.0","14.0","9.5","7.4","18.0","5.0","19.8","18.4","58.7","27.7"
"Drew Gooden","https://www.nba.com/stats/player/2400/","WAS","https://www.nba.com/stats/team/1610612764/traditional","34","https://www.nba.com/stats/players/traditional/?CF=AGE*E*34","6-10","250","Kansas","https://www.nba.com/stats/players/traditional/?College=Kansas","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2002","https://www.nba.com/stats/players/traditional/?DraftYear=2002","1","4","30.0","2.7","2.8","0.4","-12.2","8.3","19.8","16.9","37.6","6.6"
"Duje Dukan","https://www.nba.com/stats/player/1626251/","SAC","https://www.nba.com/stats/team/1610612758/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-9","220","Wisconsin","https://www.nba.com/stats/players/traditional/?College=Wisconsin","Croatia","https://www.nba.com/stats/players/traditional/?Country=Croatia","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","1.0","6.0","4.0","1.0","-15.4","5.1","6.9","15.4","30.0","6.7"
"Dwight Howard","https://www.nba.com/stats/player/2730/","HOU","https://www.nba.com/stats/team/1610612745/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-11","265","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","1","71.0","13.7","11.8","1.4","0.9","10.3","26.1","18.4","60.4","7.1"
"Dwight Powell","https://www.nba.com/stats/player/203939/","DAL","https://www.nba.com/stats/team/1610612742/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-11","240","Stanford","https://www.nba.com/stats/players/traditional/?College=Stanford","Canada","https://www.nba.com/stats/players/traditional/?Country=Canada","2014","https://www.nba.com/stats/players/traditional/?DraftYear=2014","2","45","69.0","5.8","4.0","0.6","-2.3","8.2","18.8","17.5","55.7","7.7"
"Dwyane Wade","https://www.nba.com/stats/player/2548/","MIA","https://www.nba.com/stats/team/1610612748/traditional","34","https://www.nba.com/stats/players/traditional/?CF=AGE*E*34","6-4","220","Marquette","https://www.nba.com/stats/players/traditional/?College=Marquette","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2003","https://www.nba.com/stats/players/traditional/?DraftYear=2003","1","5","74.0","19.0","4.1","4.6","-0.4","3.8","9.6","31.0","51.7","26.7"
"E'Twaun Moore","https://www.nba.com/stats/player/202734/","CHI","https://www.nba.com/stats/team/1610612741/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-4","191","Purdue","https://www.nba.com/stats/players/traditional/?College=Purdue","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2011","https://www.nba.com/stats/players/traditional/?DraftYear=2011","2","55","59.0","7.5","2.3","1.7","-0.9","1.5","8.2","15.7","54.8","11.8"
"Ed Davis","https://www.nba.com/stats/player/202334/","POR","https://www.nba.com/stats/team/1610612757/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-10","240","North Carolina","https://www.nba.com/stats/players/traditional/?College=North%20Carolina","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","13","81.0","6.5","7.4","1.1","1.0","12.5","21.1","12.5","61.6","7.8"
"Edy Tavares","https://www.nba.com/stats/player/204002/","ATL","https://www.nba.com/stats/team/1610612737/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","7-3","260","None","https://www.nba.com/stats/players/traditional/?College=None","Cabo Verde","https://www.nba.com/stats/players/traditional/?Country=Cabo%20Verde","2014","https://www.nba.com/stats/players/traditional/?DraftYear=2014","2","43","11.0","2.3","1.9","0.3","-4.3","11.5","19.7","16.7","55.5","5.5"
"Elfrid Payton","https://www.nba.com/stats/player/203901/","ORL","https://www.nba.com/stats/team/1610612753/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-4","185","Louisana-Lafayette","https://www.nba.com/stats/players/traditional/?College=Louisana-Lafayette","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2014","https://www.nba.com/stats/players/traditional/?DraftYear=2014","1","10","73.0","10.7","3.6","6.4","-1.4","3.4","8.7","19.8","47.8","31.7"
"Elijah Millsap","https://www.nba.com/stats/player/202407/","UTA","https://www.nba.com/stats/team/1610612762/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-6","225","Alabama-Birmingham","https://www.nba.com/stats/players/traditional/?College=Alabama-Birmingham","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","20.0","1.8","1.8","1.0","7.4","3.3","15.2","14.1","38.4","16.4"
"Elliot Williams","https://www.nba.com/stats/player/202343/","CHA","https://www.nba.com/stats/team/1610612766/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-5","190","Memphis","https://www.nba.com/stats/players/traditional/?College=Memphis","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","22","5.0","1.6","0.8","0.8","-4.6","2.4","6.8","13.8","34.0","14.3"
"Elton Brand","https://www.nba.com/stats/player/1882/","PHI","https://www.nba.com/stats/team/1610612755/traditional","37","https://www.nba.com/stats/players/traditional/?CF=AGE*E*37","6-9","254","Duke","https://www.nba.com/stats/players/traditional/?College=Duke","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1999","https://www.nba.com/stats/players/traditional/?DraftYear=1999","1","1","17.0","4.1","3.7","1.1","-7.0","3.4","22.0","16.8","46.1","14.2"
"Emmanuel Mudiay","https://www.nba.com/stats/player/1626144/","DEN","https://www.nba.com/stats/team/1610612743/traditional","20","https://www.nba.com/stats/players/traditional/?CF=AGE*E*20","6-5","200","None","https://www.nba.com/stats/players/traditional/?College=None","Democratic Republic of the Congo","https://www.nba.com/stats/players/traditional/?Country=Democratic%20Republic%20of%20the%20Congo","2015","https://www.nba.com/stats/players/traditional/?DraftYear=2015","1","7","68.0","12.8","3.4","5.5","-3.1","1.5","9.7","25.0","43.7","28.1"
"Enes Freedom","https://www.nba.com/stats/player/202683/","OKC","https://www.nba.com/stats/team/1610612760/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-11","245","None","https://www.nba.com/stats/players/traditional/?College=None","Turkey","https://www.nba.com/stats/players/traditional/?Country=Turkey","2011","https://www.nba.com/stats/players/traditional/?DraftYear=2011","1","3","82.0","12.7","8.1","0.4","3.8","14.5","23.0","22.9","62.6","3.2"
"Eric Bledsoe","https://www.nba.com/stats/player/202339/","PHX","https://www.nba.com/stats/team/1610612756/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-1","190","Kentucky","https://www.nba.com/stats/players/traditional/?College=Kentucky","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","18","31.0","20.4","4.0","6.1","-1.7","1.6","10.0","27.0","55.7","29.8"
"Eric Gordon","https://www.nba.com/stats/player/201569/","NOP","https://www.nba.com/stats/team/1610612740/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-4","215","Indiana","https://www.nba.com/stats/players/traditional/?College=Indiana","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","7","45.0","15.2","2.2","2.7","-2.3","0.7","5.9","20.3","56.5","12.9"
"Eric Moreland","https://www.nba.com/stats/player/203961/","SAC","https://www.nba.com/stats/team/1610612758/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-10","238","Oregon State","https://www.nba.com/stats/players/traditional/?College=Oregon%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","8.0","1.0","1.4","0.1","6.7","6.7","13.6","9.6","51.5","2.9"
"Erick Green","https://www.nba.com/stats/player/203475/","DEN","https://www.nba.com/stats/team/1610612743/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-4","185","Virginia Tech","https://www.nba.com/stats/players/traditional/?College=Virginia%20Tech","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2013","https://www.nba.com/stats/players/traditional/?DraftYear=2013","2","46","9.0","1.4","0.7","0.3","-1.2","8.1","10.0","13.8","46.8","10.7"
"Ersan Ilyasova","https://www.nba.com/stats/player/101141/","ORL","https://www.nba.com/stats/team/1610612753/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-10","235","None","https://www.nba.com/stats/players/traditional/?College=None","Turkey","https://www.nba.com/stats/players/traditional/?Country=Turkey","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","2","36","74.0","10.4","5.4","0.9","-4.0","6.9","15.0","18.0","52.6","5.5"
"Evan Fournier","https://www.nba.com/stats/player/203095/","ORL","https://www.nba.com/stats/team/1610612753/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-7","205","None","https://www.nba.com/stats/players/traditional/?College=None","France","https://www.nba.com/stats/players/traditional/?Country=France","2012","https://www.nba.com/stats/players/traditional/?DraftYear=2012","1","20","79.0","15.4","2.8","2.7","-3.3","1.3","7.7","20.0","58.7","12.8"
"Evan Turner","https://www.nba.com/stats/player/202323/","BOS","https://www.nba.com/stats/team/1610612738/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-7","220","Ohio State","https://www.nba.com/stats/players/traditional/?College=Ohio%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","2","81.0","10.5","4.9","4.4","2.0","2.0","14.5","18.4","51.3","24.7"
"Festus Ezeli","https://www.nba.com/stats/player/203105/","GSW","https://www.nba.com/stats/team/1610612744/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-11","265","Vanderbilt","https://www.nba.com/stats/players/traditional/?College=Vanderbilt","Nigeria","https://www.nba.com/stats/players/traditional/?Country=Nigeria","2012","https://www.nba.com/stats/players/traditional/?DraftYear=2012","1","30","46.0","7.0","5.6","0.7","14.3","12.1","19.6","17.7","55.9","6.0"
"Frank Kaminsky","https://www.nba.com/stats/player/1626163/","CHA","https://www.nba.com/stats/team/1610612766/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","7-0","240","Wisconsin","https://www.nba.com/stats/players/traditional/?College=Wisconsin","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2015","https://www.nba.com/stats/players/traditional/?DraftYear=2015","1","9","81.0","7.5","4.1","1.2","-0.9","3.8","15.0","16.6","51.3","9.5"
"Garrett Temple","https://www.nba.com/stats/player/202066/","WAS","https://www.nba.com/stats/team/1610612764/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-6","195","Louisiana State","https://www.nba.com/stats/players/traditional/?College=Louisiana%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","80.0","7.3","2.7","1.8","0.0","1.8","9.1","14.0","52.0","10.2"
"Gary Harris","https://www.nba.com/stats/player/203914/","DEN","https://www.nba.com/stats/team/1610612743/traditional","21","https://www.nba.com/stats/players/traditional/?CF=AGE*E*21","6-4","210","Michigan State","https://www.nba.com/stats/players/traditional/?College=Michigan%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2014","https://www.nba.com/stats/players/traditional/?DraftYear=2014","1","19","76.0","12.3","2.9","1.9","-4.1","2.1","6.9","16.0","56.6","9.3"
"Gary Neal","https://www.nba.com/stats/player/202390/","WAS","https://www.nba.com/stats/team/1610612764/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","6-4","210","Towson","https://www.nba.com/stats/players/traditional/?College=Towson","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","40.0","9.8","2.1","1.2","-9.9","1.4","9.3","20.4","55.8","9.9"
"George Hill","https://www.nba.com/stats/player/201588/","IND","https://www.nba.com/stats/team/1610612754/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-3","188","Indiana-Purdue Indianapolis","https://www.nba.com/stats/players/traditional/?College=Indiana-Purdue%20Indianapolis","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","26","74.0","12.1","4.0","3.5","1.9","2.3","9.3","15.7","55.5","15.7"
"Gerald Green","https://www.nba.com/stats/player/101123/","MIA","https://www.nba.com/stats/team/1610612748/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-7","205","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","1","18","69.0","8.9","2.4","0.8","0.9","1.7","8.5","19.2","49.1","5.7"
"Gerald Henderson","https://www.nba.com/stats/player/201945/","POR","https://www.nba.com/stats/team/1610612757/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-5","215","Duke","https://www.nba.com/stats/players/traditional/?College=Duke","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2009","https://www.nba.com/stats/players/traditional/?DraftYear=2009","1","12","72.0","8.7","2.9","1.0","1.3","2.0","12.1","20.1","52.6","8.4"
"Giannis Antetokounmpo","https://www.nba.com/stats/player/203507/","MIL","https://www.nba.com/stats/team/1610612749/traditional","21","https://www.nba.com/stats/players/traditional/?CF=AGE*E*21","6-11","222","None","https://www.nba.com/stats/players/traditional/?College=None","Greece","https://www.nba.com/stats/players/traditional/?Country=Greece","2013","https://www.nba.com/stats/players/traditional/?DraftYear=2013","1","15","80.0","16.9","7.7","4.3","-3.1","4.2","18.0","22.1","56.6","19.5"
"Glenn Robinson III","https://www.nba.com/stats/player/203922/","IND","https://www.nba.com/stats/team/1610612754/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-7","222","Michigan","https://www.nba.com/stats/players/traditional/?College=Michigan","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2014","https://www.nba.com/stats/players/traditional/?DraftYear=2014","2","40","45.0","3.8","1.5","0.6","-3.6","2.2","10.9","15.7","50.8","7.7"
"Goran Dragic","https://www.nba.com/stats/player/201609/","MIA","https://www.nba.com/stats/team/1610612748/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-3","190","None","https://www.nba.com/stats/players/traditional/?College=None","Slovenia","https://www.nba.com/stats/players/traditional/?Country=Slovenia","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","2","45","72.0","14.1","3.8","5.8","3.6","2.4","9.1","21.1","53.7","27.6"
"Gordon Hayward","https://www.nba.com/stats/player/202330/","UTA","https://www.nba.com/stats/team/1610612762/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-8","226","Butler","https://www.nba.com/stats/players/traditional/?College=Butler","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","9","80.0","19.7","5.0","3.7","1.6","2.2","12.1","25.0","55.9","18.1"
"Gorgui Dieng","https://www.nba.com/stats/player/203476/","MIN","https://www.nba.com/stats/team/1610612750/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-11","241","Louisville","https://www.nba.com/stats/players/traditional/?College=Louisville","Senegal","https://www.nba.com/stats/players/traditional/?Country=Senegal","2013","https://www.nba.com/stats/players/traditional/?DraftYear=2013","1","21","82.0","10.1","7.1","1.7","-0.3","7.7","19.6","16.5","60.1","9.9"
"Greg Monroe","https://www.nba.com/stats/player/202328/","MIL","https://www.nba.com/stats/team/1610612749/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-11","265","Georgetown","https://www.nba.com/stats/players/traditional/?College=Georgetown","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","7","79.0","15.3","8.8","2.3","-2.4","9.9","21.5","23.1","56.2","12.8"
"Greg Smith","https://www.nba.com/stats/player/202962/","MIN","https://www.nba.com/stats/team/1610612750/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-10","250","Fresno State","https://www.nba.com/stats/players/traditional/?College=Fresno%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","18.0","2.4","2.3","0.3","-19.8","5.9","16.9","10.4","54.5","4.9"
"Greivis Vasquez","https://www.nba.com/stats/player/202349/","MIL","https://www.nba.com/stats/team/1610612749/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-6","217","Maryland","https://www.nba.com/stats/players/traditional/?College=Maryland","Venezuela","https://www.nba.com/stats/players/traditional/?Country=Venezuela","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","28","23.0","5.7","2.0","4.0","-9.7","1.1","9.3","18.4","43.5","32.0"
"Harrison Barnes","https://www.nba.com/stats/player/203084/","GSW","https://www.nba.com/stats/team/1610612744/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-8","225","North Carolina","https://www.nba.com/stats/players/traditional/?College=North%20Carolina","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2012","https://www.nba.com/stats/players/traditional/?DraftYear=2012","1","7","66.0","11.7","4.9","1.8","10.2","3.8","11.4","15.6","55.9","7.7"
"Hassan Whiteside","https://www.nba.com/stats/player/202355/","MIA","https://www.nba.com/stats/team/1610612748/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","7-0","265","Marshall","https://www.nba.com/stats/players/traditional/?College=Marshall","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","2","33","73.0","14.2","11.8","0.4","1.9","11.6","28.2","20.1","62.9","2.2"
"Henry Sims","https://www.nba.com/stats/player/203156/","BKN","https://www.nba.com/stats/team/1610612751/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-10","248","Georgetown","https://www.nba.com/stats/players/traditional/?College=Georgetown","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","14.0","6.5","5.1","0.6","-15.7","7.2","20.8","16.8","50.4","5.4"
"Hollis Thompson","https://www.nba.com/stats/player/203138/","PHI","https://www.nba.com/stats/team/1610612755/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-8","206","Georgetown","https://www.nba.com/stats/players/traditional/?College=Georgetown","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","77.0","9.8","3.5","1.3","-8.8","2.4","9.9","15.7","52.5","7.2"
"Ian Clark","https://www.nba.com/stats/player/203546/","GSW","https://www.nba.com/stats/team/1610612744/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-3","175","Belmont","https://www.nba.com/stats/players/traditional/?College=Belmont","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","66.0","3.6","1.0","1.0","-7.6","2.3","9.0","19.3","54.4","17.1"
"Ian Mahinmi","https://www.nba.com/stats/player/101133/","IND","https://www.nba.com/stats/team/1610612754/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-11","250","None","https://www.nba.com/stats/players/traditional/?College=None","France","https://www.nba.com/stats/players/traditional/?Country=France","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","1","28","71.0","9.3","7.1","1.5","3.6","7.6","19.7","15.7","60.3","9.0"
"Iman Shumpert","https://www.nba.com/stats/player/202697/","CLE","https://www.nba.com/stats/team/1610612739/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-5","220","Georgia Tech","https://www.nba.com/stats/players/traditional/?College=Georgia%20Tech","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2011","https://www.nba.com/stats/players/traditional/?DraftYear=2011","1","17","54.0","5.8","3.8","1.7","7.8","2.5","12.7","13.0","47.5","10.0"
"Isaiah Canaan","https://www.nba.com/stats/player/203477/","PHI","https://www.nba.com/stats/team/1610612755/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-0","201","Murray State","https://www.nba.com/stats/players/traditional/?College=Murray%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2013","https://www.nba.com/stats/players/traditional/?DraftYear=2013","2","34","77.0","11.0","2.3","1.8","-12.3","0.9","7.9","19.1","52.8","12.0"
"Isaiah Thomas","https://www.nba.com/stats/player/202738/","BOS","https://www.nba.com/stats/team/1610612738/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","5-9","185","Washington","https://www.nba.com/stats/players/traditional/?College=Washington","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2011","https://www.nba.com/stats/players/traditional/?DraftYear=2011","2","60","82.0","22.2","3.0","6.2","5.0","1.6","7.1","28.9","56.2","31.2"
"Ish Smith","https://www.nba.com/stats/player/202397/","PHI","https://www.nba.com/stats/team/1610612755/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-0","175","Wake Forest","https://www.nba.com/stats/players/traditional/?College=Wake%20Forest","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","77.0","12.6","4.0","6.5","-7.3","1.8","11.4","23.5","46.5","37.0"
"J.J. Barea","https://www.nba.com/stats/player/200826/","DAL","https://www.nba.com/stats/team/1610612742/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","6-0","185","Northeastern","https://www.nba.com/stats/players/traditional/?College=Northeastern","Puerto Rico","https://www.nba.com/stats/players/traditional/?Country=Puerto%20Rico","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","74.0","10.9","2.1","4.1","-2.0","1.5","7.5","22.9","53.6","30.1"
"JJ Hickson","https://www.nba.com/stats/player/201581/","WAS","https://www.nba.com/stats/team/1610612764/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-9","242","North Carolina State","https://www.nba.com/stats/players/traditional/?College=North%20Carolina%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","19","35.0","5.9","3.8","0.7","-7.2","8.3","20.1","22.0","51.4","9.1"
"JJ O'Brien","https://www.nba.com/stats/player/1626266/","UTA","https://www.nba.com/stats/team/1610612762/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-7","220","San Diego State","https://www.nba.com/stats/players/traditional/?College=San%20Diego%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","2.0","0.0","0.5","0.0","-48.6","0.0","20.0","7.1","0.0","0.0"
"JJ Redick","https://www.nba.com/stats/player/200755/","LAC","https://www.nba.com/stats/team/1610612746/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","6-4","190","Duke","https://www.nba.com/stats/players/traditional/?College=Duke","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2006","https://www.nba.com/stats/players/traditional/?DraftYear=2006","1","11","75.0","16.3","1.9","1.4","11.5","0.5","5.7","22.0","63.2","8.0"
"JR Smith","https://www.nba.com/stats/player/2747/","CLE","https://www.nba.com/stats/team/1610612739/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-6","225","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","18","77.0","12.4","2.8","1.7","6.5","1.8","7.6","17.7","54.2","8.2"
"JaKarr Sampson","https://www.nba.com/stats/player/203960/","DEN","https://www.nba.com/stats/team/1610612743/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-9","214","St. John's (NY)","https://www.nba.com/stats/players/traditional/?College=St.%20John%27s%20(NY)","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","73.0","5.1","2.6","0.6","-7.1","3.8","11.8","16.5","50.4","6.2"
"JaMychal Green","https://www.nba.com/stats/player/203210/","MEM","https://www.nba.com/stats/team/1610612763/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-9","227","Alabama","https://www.nba.com/stats/players/traditional/?College=Alabama","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","78.0","7.4","4.8","0.9","-1.3","9.2","17.4","18.8","52.0","7.4"
"JaVale McGee","https://www.nba.com/stats/player/201580/","DAL","https://www.nba.com/stats/team/1610612742/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","7-0","270","Nevada","https://www.nba.com/stats/players/traditional/?College=Nevada","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","18","34.0","5.1","3.9","0.1","-6.2","13.6","20.8","20.6","57.4","1.5"
"Jabari Parker","https://www.nba.com/stats/player/203953/","MIL","https://www.nba.com/stats/team/1610612749/traditional","21","https://www.nba.com/stats/players/traditional/?CF=AGE*E*21","6-8","250","Duke","https://www.nba.com/stats/players/traditional/?College=Duke","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2014","https://www.nba.com/stats/players/traditional/?DraftYear=2014","1","2","76.0","14.1","5.2","1.7","-3.8","5.3","11.4","20.6","53.5","8.6"
