"Anchor_anchor__cSc3P","Anchor_anchor__cSc3P href","Anchor_anchor__cSc3P 2","Anchor_anchor__cSc3P href 2","Anchor_anchor__cSc3P 3","Anchor_anchor__cSc3P href 3","tablescraper-selected-row","tablescraper-selected-row 2","Anchor_anchor__cSc3P 4","Anchor_anchor__cSc3P href 4","Anchor_anchor__cSc3P 5","Anchor_anchor__cSc3P href 5","Anchor_anchor__cSc3P 6","Anchor_anchor__cSc3P href 6","tablescraper-selected-row 3","tablescraper-selected-row 4","tablescraper-selected-row 5","tablescraper-selected-row 6","tablescraper-selected-row 7","tablescraper-selected-row 8","tablescraper-selected-row 9","tablescraper-selected-row 10","tablescraper-selected-row 11","tablescraper-selected-row 12","tablescraper-selected-row 13","tablescraper-selected-row 14"
"Doug McDermott","https://www.nba.com/stats/player/203926/","IND","https://www.nba.com/stats/team/1610612754/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-7","225","Creighton","https://www.nba.com/stats/players/traditional/?College=Creighton","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2014","https://www.nba.com/stats/players/traditional/?DraftYear=2014","1","11","66.0","13.6","3.3","1.3","-1.8","3.6","9.6","19.4","63.5","7.5"
"Draymond Green","https://www.nba.com/stats/player/203110/","GSW","https://www.nba.com/stats/team/1610612744/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","6-6","230","Michigan State","https://www.nba.com/stats/players/traditional/?College=Michigan%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2012","https://www.nba.com/stats/players/traditional/?DraftYear=2012","2","35","63.0","7.0","7.1","8.9","5.4","2.8","18.4","12.8","53.0","34.5"
"Drew Eubanks","https://www.nba.com/stats/player/1629234/","SAS","https://www.nba.com/stats/team/1610612759/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-9","245","Oregon State","https://www.nba.com/stats/players/traditional/?College=Oregon%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","54.0","5.8","4.5","0.8","-4.6","9.0","20.7","16.6","61.8","8.6"
"Duncan Robinson","https://www.nba.com/stats/player/1629130/","MIA","https://www.nba.com/stats/team/1610612748/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-7","215","Michigan","https://www.nba.com/stats/players/traditional/?College=Michigan","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","72.0","13.1","3.5","1.8","2.3","0.3","10.9","16.2","62.8","8.2"
"Dwayne Bacon","https://www.nba.com/stats/player/1628407/","ORL","https://www.nba.com/stats/team/1610612753/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-6","221","Florida State","https://www.nba.com/stats/players/traditional/?College=Florida%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2017","https://www.nba.com/stats/players/traditional/?DraftYear=2017","2","40","72.0","10.9","3.1","1.3","-11.4","1.5","10.2","19.3","49.0","8.0"
"Dwight Howard","https://www.nba.com/stats/player/2730/","PHI","https://www.nba.com/stats/team/1610612755/traditional","35","https://www.nba.com/stats/players/traditional/?CF=AGE*E*35","6-10","265","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","1","69.0","7.0","8.4","0.9","-2.4","14.8","30.9","17.3","61.0","7.6"
"Dwight Powell","https://www.nba.com/stats/player/203939/","DAL","https://www.nba.com/stats/team/1610612742/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-10","240","Stanford","https://www.nba.com/stats/players/traditional/?College=Stanford","Canada","https://www.nba.com/stats/players/traditional/?Country=Canada","2014","https://www.nba.com/stats/players/traditional/?DraftYear=2014","2","45","58.0","5.9","4.0","1.1","4.0","8.6","15.8","12.9","68.8","9.0"
"Dylan Windler","https://www.nba.com/stats/player/1629685/","CLE","https://www.nba.com/stats/team/1610612739/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-6","196","Belmont","https://www.nba.com/stats/players/traditional/?College=Belmont","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2019","https://www.nba.com/stats/players/traditional/?DraftYear=2019","1","26","31.0","5.2","3.5","1.1","-6.5","3.9","17.1","14.0","56.7","8.9"
"Dāvis Bertāns","https://www.nba.com/stats/player/202722/","WAS","https://www.nba.com/stats/team/1610612764/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-10","225","None","https://www.nba.com/stats/players/traditional/?College=None","Latvia","https://www.nba.com/stats/players/traditional/?Country=Latvia","2011","https://www.nba.com/stats/players/traditional/?DraftYear=2011","2","42","57.0","11.5","2.9","0.9","2.1","1.1","9.5","14.8","62.0","4.3"
"E'Twaun Moore","https://www.nba.com/stats/player/202734/","PHX","https://www.nba.com/stats/team/1610612756/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","6-3","191","Purdue","https://www.nba.com/stats/players/traditional/?College=Purdue","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2011","https://www.nba.com/stats/players/traditional/?DraftYear=2011","2","55","27.0","4.9","1.7","1.5","0.5","3.5","8.0","16.4","52.3","14.0"
"Ed Davis","https://www.nba.com/stats/player/202334/","MIN","https://www.nba.com/stats/team/1610612750/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","6-9","218","North Carolina","https://www.nba.com/stats/players/traditional/?College=North%20Carolina","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","13","23.0","2.1","5.0","0.9","-7.6","12.7","23.5","7.8","48.7","10.0"
"Edmond Sumner","https://www.nba.com/stats/player/1628410/","IND","https://www.nba.com/stats/team/1610612754/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-4","196","Xavier","https://www.nba.com/stats/players/traditional/?College=Xavier","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2017","https://www.nba.com/stats/players/traditional/?DraftYear=2017","2","52","53.0","7.5","1.8","0.9","-0.4","2.0","8.3","17.6","62.6","7.5"
"Elfrid Payton","https://www.nba.com/stats/player/203901/","NYK","https://www.nba.com/stats/team/1610612752/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-3","195","Louisana-Lafayette","https://www.nba.com/stats/players/traditional/?College=Louisana-Lafayette","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2014","https://www.nba.com/stats/players/traditional/?DraftYear=2014","1","10","63.0","10.1","3.4","3.2","-3.0","4.1","9.8","22.4","47.8","20.9"
"Elijah Bryant","https://www.nba.com/stats/player/1629091/","MIL","https://www.nba.com/stats/team/1610612749/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-5","210","Brigham Young","https://www.nba.com/stats/players/traditional/?College=Brigham%20Young","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","1.0","16.0","6.0","3.0","14.0","6.5","13.3","23.1","55.9","13.0"
"Elijah Hughes","https://www.nba.com/stats/player/1630190/","UTA","https://www.nba.com/stats/team/1610612762/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-5","215","Syracuse","https://www.nba.com/stats/players/traditional/?College=Syracuse","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2020","https://www.nba.com/stats/players/traditional/?DraftYear=2020","2","39","18.0","1.7","0.5","0.3","-28.8","1.4","11.9","24.2","48.8","15.8"
"Enes Freedom","https://www.nba.com/stats/player/202683/","POR","https://www.nba.com/stats/team/1610612757/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-10","250","None","https://www.nba.com/stats/players/traditional/?College=None","Turkey","https://www.nba.com/stats/players/traditional/?Country=Turkey","2011","https://www.nba.com/stats/players/traditional/?DraftYear=2011","1","3","72.0","11.2","11.0","1.2","4.9","14.8","28.1","16.9","63.6","6.9"
"Eric Bledsoe","https://www.nba.com/stats/player/202339/","NOP","https://www.nba.com/stats/team/1610612740/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","6-1","214","Kentucky","https://www.nba.com/stats/players/traditional/?College=Kentucky","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","18","71.0","12.2","3.4","3.8","-1.8","1.3","10.0","18.1","53.3","17.0"
"Eric Gordon","https://www.nba.com/stats/player/201569/","HOU","https://www.nba.com/stats/team/1610612745/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","6-3","215","Indiana","https://www.nba.com/stats/players/traditional/?College=Indiana","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","7","27.0","17.8","2.1","2.6","-3.3","0.9","6.2","24.6","57.7","14.7"
"Eric Paschall","https://www.nba.com/stats/player/1629672/","GSW","https://www.nba.com/stats/team/1610612744/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-6","255","Villanova","https://www.nba.com/stats/players/traditional/?College=Villanova","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2019","https://www.nba.com/stats/players/traditional/?DraftYear=2019","2","41","40.0","9.5","3.2","1.3","-6.8","3.8","13.8","23.4","56.1","12.5"
"Ersan Ilyasova","https://www.nba.com/stats/player/101141/","UTA","https://www.nba.com/stats/team/1610612762/traditional","34","https://www.nba.com/stats/players/traditional/?CF=AGE*E*34","6-9","235","None","https://www.nba.com/stats/players/traditional/?College=None","Turkey","https://www.nba.com/stats/players/traditional/?Country=Turkey","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","2","36","17.0","3.8","1.7","0.2","6.7","4.7","14.3","19.0","57.8","4.0"
"Evan Fournier","https://www.nba.com/stats/player/203095/","BOS","https://www.nba.com/stats/team/1610612738/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-7","205","None","https://www.nba.com/stats/players/traditional/?College=None","France","https://www.nba.com/stats/players/traditional/?Country=France","2012","https://www.nba.com/stats/players/traditional/?DraftYear=2012","1","20","42.0","17.1","3.0","3.4","-1.4","0.7","9.4","22.2","59.8","17.0"
"Facundo Campazzo","https://www.nba.com/stats/player/1630267/","DEN","https://www.nba.com/stats/team/1610612743/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","5-10","195","None","https://www.nba.com/stats/players/traditional/?College=None","Argentina","https://www.nba.com/stats/players/traditional/?Country=Argentina","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","65.0","6.1","2.1","3.6","2.8","1.5","8.1","12.8","55.8","21.5"
"Frank Jackson","https://www.nba.com/stats/player/1628402/","DET","https://www.nba.com/stats/team/1610612765/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-3","205","Duke","https://www.nba.com/stats/players/traditional/?College=Duke","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2017","https://www.nba.com/stats/players/traditional/?DraftYear=2017","2","31","40.0","9.8","2.2","0.9","-1.0","2.1","9.2","20.7","59.8","7.9"
"Frank Kaminsky","https://www.nba.com/stats/player/1626163/","PHX","https://www.nba.com/stats/team/1610612756/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","7-0","240","Wisconsin","https://www.nba.com/stats/players/traditional/?College=Wisconsin","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2015","https://www.nba.com/stats/players/traditional/?DraftYear=2015","1","9","47.0","6.6","4.0","1.7","4.6","5.1","20.8","18.5","54.7","15.4"
"Frank Mason III","https://www.nba.com/stats/player/1628412/","ORL","https://www.nba.com/stats/team/1610612753/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","5-11","190","Kansas","https://www.nba.com/stats/players/traditional/?College=Kansas","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2017","https://www.nba.com/stats/players/traditional/?DraftYear=2017","2","34","4.0","6.3","3.0","3.0","-11.1","3.3","10.3","17.0","46.2","21.8"
"Frank Ntilikina","https://www.nba.com/stats/player/1628373/","NYK","https://www.nba.com/stats/team/1610612752/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-4","200","None","https://www.nba.com/stats/players/traditional/?College=None","France","https://www.nba.com/stats/players/traditional/?Country=France","2017","https://www.nba.com/stats/players/traditional/?DraftYear=2017","1","8","33.0","2.7","0.9","0.6","-3.6","1.9","7.7","13.4","51.2","9.5"
"Fred VanVleet","https://www.nba.com/stats/player/1627832/","TOR","https://www.nba.com/stats/team/1610612761/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-1","197","Wichita State","https://www.nba.com/stats/players/traditional/?College=Wichita%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","52.0","19.6","4.2","6.3","3.3","1.6","10.1","23.7","53.4","26.4"
"Freddie Gillespie","https://www.nba.com/stats/player/1630273/","TOR","https://www.nba.com/stats/team/1610612761/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-9","245","Baylor","https://www.nba.com/stats/players/traditional/?College=Baylor","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","20.0","5.6","4.9","0.5","-9.6","10.0","14.2","12.0","56.3","3.4"
"Furkan Korkmaz","https://www.nba.com/stats/player/1627788/","PHI","https://www.nba.com/stats/team/1610612755/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-7","202","None","https://www.nba.com/stats/players/traditional/?College=None","Turkey","https://www.nba.com/stats/players/traditional/?Country=Turkey","2016","https://www.nba.com/stats/players/traditional/?DraftYear=2016","1","26","55.0","9.1","2.1","1.5","6.0","1.5","9.0","19.5","54.4","11.1"
"Gabe Vincent","https://www.nba.com/stats/player/1629216/","MIA","https://www.nba.com/stats/team/1610612748/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-3","200","California-Santa Barbara","https://www.nba.com/stats/players/traditional/?College=California-Santa%20Barbara","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","50.0","4.8","1.1","1.3","-5.9","1.6","6.8","18.4","49.8","16.1"
"Gabriel Deck","https://www.nba.com/stats/player/1630466/","OKC","https://www.nba.com/stats/team/1610612760/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-6","231","None","https://www.nba.com/stats/players/traditional/?College=None","Argentina","https://www.nba.com/stats/players/traditional/?Country=Argentina","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","10.0","8.4","4.0","2.4","-12.7","6.7","11.8","15.9","54.8","16.0"
"Garrett Temple","https://www.nba.com/stats/player/202066/","CHI","https://www.nba.com/stats/team/1610612741/traditional","35","https://www.nba.com/stats/players/traditional/?CF=AGE*E*35","6-5","195","Louisiana State","https://www.nba.com/stats/players/traditional/?College=Louisiana%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","56.0","7.6","2.9","2.2","1.5","1.9","8.2","12.6","52.5","10.4"
"Garrison Mathews","https://www.nba.com/stats/player/1629726/","WAS","https://www.nba.com/stats/team/1610612764/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-5","215","Lipscomb","https://www.nba.com/stats/players/traditional/?College=Lipscomb","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","64.0","5.5","1.4","0.4","-5.6","1.5","6.5","11.1","63.5","3.2"
"Gary Clark","https://www.nba.com/stats/player/1629109/","PHI","https://www.nba.com/stats/team/1610612755/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-6","225","Cincinnati","https://www.nba.com/stats/players/traditional/?College=Cincinnati","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","39.0","3.1","2.9","0.8","-7.7","4.4","12.5","9.7","43.6","6.4"
"Gary Harris","https://www.nba.com/stats/player/203914/","ORL","https://www.nba.com/stats/team/1610612753/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-4","210","Michigan State","https://www.nba.com/stats/players/traditional/?College=Michigan%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2014","https://www.nba.com/stats/players/traditional/?DraftYear=2014","1","19","39.0","9.9","2.0","2.0","-4.2","1.9","5.4","16.4","51.1","10.2"
"Gary Payton II","https://www.nba.com/stats/player/1627780/","GSW","https://www.nba.com/stats/team/1610612744/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-3","195","Oregon State","https://www.nba.com/stats/players/traditional/?College=Oregon%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","10.0","2.5","1.1","0.1","2.2","5.1","17.6","15.3","84.7","3.7"
"Gary Trent Jr.","https://www.nba.com/stats/player/1629018/","TOR","https://www.nba.com/stats/team/1610612761/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-5","209","Duke","https://www.nba.com/stats/players/traditional/?College=Duke","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2018","https://www.nba.com/stats/players/traditional/?DraftYear=2018","2","37","58.0","15.3","2.6","1.4","-1.8","1.4","6.9","20.4","53.4","6.7"
"George Hill","https://www.nba.com/stats/player/201588/","PHI","https://www.nba.com/stats/team/1610612755/traditional","35","https://www.nba.com/stats/players/traditional/?CF=AGE*E*35","6-4","188","Indiana-Purdue Indianapolis","https://www.nba.com/stats/players/traditional/?College=Indiana-Purdue%20Indianapolis","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","26","30.0","8.7","2.0","2.4","-0.4","2.3","6.3","16.1","59.6","15.6"
"Georges Niang","https://www.nba.com/stats/player/1627777/","UTA","https://www.nba.com/stats/team/1610612762/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-7","230","Iowa State","https://www.nba.com/stats/players/traditional/?College=Iowa%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2016","https://www.nba.com/stats/players/traditional/?DraftYear=2016","2","50","72.0","6.9","2.4","0.8","14.6","2.4","11.7","16.9","60.2","7.1"
"Giannis Antetokounmpo","https://www.nba.com/stats/player/203507/","MIL","https://www.nba.com/stats/team/1610612749/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-11","242","None","https://www.nba.com/stats/players/traditional/?College=None","Greece","https://www.nba.com/stats/players/traditional/?Country=Greece","2013","https://www.nba.com/stats/players/traditional/?DraftYear=2013","1","15","61.0","28.1","11.0","5.9","9.8","4.8","26.4","32.0","63.3","28.2"
"Glenn Robinson III","https://www.nba.com/stats/player/203922/","SAC","https://www.nba.com/stats/team/1610612758/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-6","222","Michigan","https://www.nba.com/stats/players/traditional/?College=Michigan","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2014","https://www.nba.com/stats/players/traditional/?DraftYear=2014","2","40","23.0","5.3","2.0","0.9","-17.3","2.8","9.4","13.5","55.4","7.5"
"Goga Bitadze","https://www.nba.com/stats/player/1629048/","IND","https://www.nba.com/stats/team/1610612754/traditional","21","https://www.nba.com/stats/players/traditional/?CF=AGE*E*21","6-11","250","None","https://www.nba.com/stats/players/traditional/?College=None","Georgia","https://www.nba.com/stats/players/traditional/?Country=Georgia","2019","https://www.nba.com/stats/players/traditional/?DraftYear=2019","1","18","45.0","5.1","3.3","0.8","-0.8","9.5","14.8","16.9","52.3","8.7"
"Goran Dragic","https://www.nba.com/stats/player/201609/","MIA","https://www.nba.com/stats/team/1610612748/traditional","35","https://www.nba.com/stats/players/traditional/?CF=AGE*E*35","6-3","190","None","https://www.nba.com/stats/players/traditional/?College=None","Slovenia","https://www.nba.com/stats/players/traditional/?Country=Slovenia","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","2","45","50.0","13.4","3.4","4.4","1.5","1.9","10.7","23.9","55.2","26.0"
"Gordon Hayward","https://www.nba.com/stats/player/202330/","CHA","https://www.nba.com/stats/team/1610612766/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","6-7","225","Butler","https://www.nba.com/stats/players/traditional/?College=Butler","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","9","44.0","19.6","5.9","4.1","0.7","2.4","14.3","23.5","58.4","18.9"
"Gorgui Dieng","https://www.nba.com/stats/player/203476/","SAS","https://www.nba.com/stats/team/1610612759/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","6-10","252","Louisville","https://www.nba.com/stats/players/traditional/?College=Louisville","Senegal","https://www.nba.com/stats/players/traditional/?Country=Senegal","2013","https://www.nba.com/stats/players/traditional/?DraftYear=2013","1","21","38.0","6.8","3.7","1.3","-6.7","6.8","18.1","16.9","67.0","13.0"
"Grant Riller","https://www.nba.com/stats/player/1630203/","CHA","https://www.nba.com/stats/team/1610612766/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-2","190","College of Charleston","https://www.nba.com/stats/players/traditional/?College=College%20of%20Charleston","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2020","https://www.nba.com/stats/players/traditional/?DraftYear=2020","2","56","7.0","2.6","0.1","0.4","-5.4","0.0","4.0","22.0","75.0","30.0"
"Grant Williams","https://www.nba.com/stats/player/1629684/","BOS","https://www.nba.com/stats/team/1610612738/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-6","236","Tennessee","https://www.nba.com/stats/players/traditional/?College=Tennessee","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2019","https://www.nba.com/stats/players/traditional/?DraftYear=2019","1","22","63.0","4.7","2.8","1.0","-1.9","4.0","11.3","12.0","54.6","7.9"
"Grayson Allen","https://www.nba.com/stats/player/1628960/","MEM","https://www.nba.com/stats/team/1610612763/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-4","198","Duke","https://www.nba.com/stats/players/traditional/?College=Duke","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2018","https://www.nba.com/stats/players/traditional/?DraftYear=2018","1","21","50.0","10.6","3.2","2.2","0.5","1.4","10.6","16.4","58.6","11.6"
"Greg Whittington","https://www.nba.com/stats/player/204222/","DEN","https://www.nba.com/stats/team/1610612743/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-8","210","Georgetown","https://www.nba.com/stats/players/traditional/?College=Georgetown","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","4.0","0.0","0.0","0.0","33.3","0.0","0.0","10.3","0.0","0.0"
"Hamidou Diallo","https://www.nba.com/stats/player/1628977/","DET","https://www.nba.com/stats/team/1610612765/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-5","202","Kentucky","https://www.nba.com/stats/players/traditional/?College=Kentucky","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2018","https://www.nba.com/stats/players/traditional/?DraftYear=2018","2","45","52.0","11.6","5.2","1.9","-8.6","4.6","16.1","21.8","54.1","13.3"
"Harrison Barnes","https://www.nba.com/stats/player/203084/","SAC","https://www.nba.com/stats/team/1610612758/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-8","225","North Carolina","https://www.nba.com/stats/players/traditional/?College=North%20Carolina","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2012","https://www.nba.com/stats/players/traditional/?DraftYear=2012","1","7","58.0","16.1","6.6","3.5","-1.8","3.1","15.2","16.9","62.6","12.8"
"Harry Giles III","https://www.nba.com/stats/player/1628385/","POR","https://www.nba.com/stats/team/1610612757/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-11","240","Duke","https://www.nba.com/stats/players/traditional/?College=Duke","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2017","https://www.nba.com/stats/players/traditional/?DraftYear=2017","1","20","38.0","2.8","3.5","0.8","-10.4","7.9","25.4","15.4","49.6","12.5"
"Hassan Whiteside","https://www.nba.com/stats/player/202355/","SAC","https://www.nba.com/stats/team/1610612758/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","7-0","265","Marshall","https://www.nba.com/stats/players/traditional/?College=Marshall","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","2","33","36.0","8.1","6.0","0.6","-8.1","10.9","26.9","22.7","56.6","5.8"
"Henry Ellenson","https://www.nba.com/stats/player/1627740/","TOR","https://www.nba.com/stats/team/1610612761/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-10","240","Marquette","https://www.nba.com/stats/players/traditional/?College=Marquette","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2016","https://www.nba.com/stats/players/traditional/?DraftYear=2016","1","18","2.0","7.5","6.0","2.5","10.6","6.1","20.5","16.7","47.6","20.8"
"Ignas Brazdeikis","https://www.nba.com/stats/player/1629649/","ORL","https://www.nba.com/stats/team/1610612753/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-6","221","Michigan","https://www.nba.com/stats/players/traditional/?College=Michigan","Canada","https://www.nba.com/stats/players/traditional/?Country=Canada","2019","https://www.nba.com/stats/players/traditional/?DraftYear=2019","2","47","13.0","7.0","3.5","1.3","-4.3","4.1","12.9","17.1","51.0","10.0"
"Iman Shumpert","https://www.nba.com/stats/player/202697/","BKN","https://www.nba.com/stats/team/1610612751/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","6-5","212","Georgia Tech","https://www.nba.com/stats/players/traditional/?College=Georgia%20Tech","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2011","https://www.nba.com/stats/players/traditional/?DraftYear=2011","1","17","2.0","1.0","0.5","0.0","-4.3","7.7","0.0","18.5","25.0","0.0"
"Immanuel Quickley","https://www.nba.com/stats/player/1630193/","NYK","https://www.nba.com/stats/team/1610612752/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-3","190","Kentucky","https://www.nba.com/stats/players/traditional/?College=Kentucky","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2020","https://www.nba.com/stats/players/traditional/?DraftYear=2020","1","25","64.0","11.4","2.1","2.0","7.1","2.0","8.6","24.6","55.7","16.4"
"Isaac Bonga","https://www.nba.com/stats/player/1629067/","WAS","https://www.nba.com/stats/team/1610612764/traditional","21","https://www.nba.com/stats/players/traditional/?CF=AGE*E*21","6-8","180","None","https://www.nba.com/stats/players/traditional/?College=None","Germany","https://www.nba.com/stats/players/traditional/?Country=Germany","2018","https://www.nba.com/stats/players/traditional/?DraftYear=2018","2","39","40.0","2.0","1.7","0.6","-3.3","4.2","10.0","10.1","46.1","7.2"
